EAName,EAVersion,RowType,Ticket,Timestamp,OpenTime,CloseTime,Symbol,Type,Lots,Price,OpenPrice,ClosePrice,SL,TP,Entry_Quality,Entry_Confluence,Entry_Momentum,Entry_Speed,Entry_Acceleration,Entry_Entropy,Entry_Jerk,Entry_PhysicsScore,Entry_SpeedSlope,Entry_AccelerationSlope,Entry_MomentumSlope,Entry_ConfluenceSlope,Entry_JerkSlope,Entry_Zone,Entry_Regime,Entry_Spread,ExitReason,Exit_Quality,Exit_Confluence,Exit_Momentum,Exit_Speed,Exit_Acceleration,Exit_Entropy,Exit_Jerk,Exit_PhysicsScore,Exit_SpeedSlope,Exit_AccelerationSlope,Exit_MomentumSlope,Exit_ConfluenceSlope,Exit_JerkSlope,Exit_Zone,Exit_Regime,Exit_Spread,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,MFEUtilization,MAEImpact,ExcursionEfficiency,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,ExitQualityClass,EarlyExitOpportunityCost,Hour,DayOfWeek,TimeSegment15M,TimeSegment30M,TimeSegment1H,TimeSegment2H,TimeSegment3H,TimeSegment4H,TradingSession,IsWeekend,IsPreMarket,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek,Balance,Equity,BalanceAfter,EquityAfter,DrawdownPercent,OpenPositions,PhysicsScoreDecay,SpeedDecay,SpeedSlopeDecay,ConfluenceDecay,ZoneTransitioned,SignalTimestamp,SignalTimeDelta,SignalPhysicsPass,SignalRejectReason,DataQualityScore,ValidationFlags,AIEntryConfidence,AIExitPrediction
TP_Integrated_EA,5.0.0.3,ENTRY,2,1970.01.01 00:00,2025.10.01 03:55,1970.01.01 00:00,NAS100,BUY,0.99,24619.6,24619.6,0.0,24519.6,24719.6,81.00,60.00,45.22,1244.29,3399.60,0.00,104.63,89.76,3069.15,-1924.40,28.34,-10.00,-1043.96,BULL,NORMAL,450.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,3,3,03:45-04:00,03:30-04:00,03:00-04:00,02:00-04:00,03:00-06:00,00:00-04:00,London,FALSE,FALSE,3,3,0,0,10000.00,9995.54,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,4,1970.01.01 00:00,2025.10.01 04:00,1970.01.01 00:00,NAS100,SELL,0.99,24603.4,24603.4,0.0,24703.4,24503.4,81.00,80.00,-137.91,-1988.80,-2016.79,0.00,-1231.41,16.05,1170.90,-2920.38,18.56,0.00,-1030.25,BEAR,NORMAL,450.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,4,3,04:00-04:15,04:00-04:30,04:00-05:00,04:00-06:00,03:00-06:00,04:00-08:00,London,FALSE,FALSE,4,3,0,0,9996.83,9992.37,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,6,1970.01.01 00:00,2025.10.01 05:30,1970.01.01 00:00,NAS100,BUY,0.99,24613.6,24613.6,0.0,24513.6,24713.6,81.00,60.00,28.10,239.30,3507.76,0.00,1041.85,88.74,1049.93,1566.42,39.20,0.00,286.69,BULL,NORMAL,450.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,5,3,05:30-05:45,05:30-06:00,05:00-06:00,04:00-06:00,03:00-06:00,04:00-08:00,London,FALSE,FALSE,5,3,0,0,9986.73,9982.27,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,8,1970.01.01 00:00,2025.10.01 05:35,1970.01.01 00:00,NAS100,SELL,0.99,24598.2,24598.2,0.0,24698.2,24498.2,81.00,80.00,-133.67,-2098.34,-725.32,0.00,-230.90,16.05,763.49,-440.68,26.09,0.00,-368.68,BEAR,NORMAL,440.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,5,3,05:30-05:45,05:30-06:00,05:00-06:00,04:00-06:00,03:00-06:00,04:00-08:00,London,FALSE,FALSE,5,3,0,0,9981.78,9977.42,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,2,1970.01.01 00:00,2025.10.01 03:55,2025.10.01 03:55,NAS100,BUY,0.99,24616.4,24619.6,24616.4,24519.6,24719.6,81.00,60.00,45.22,1244.29,3399.60,0.00,104.63,89.76,3069.15,-1924.40,28.34,-10.00,-1043.96,BULL,NORMAL,45.00,MANUAL,70.33,80.00,-69.42,-955.15,-171.13,0.00,204.21,34.37,-914.86,-238.27,-44.87,10.00,4.47,UNKNOWN,UNKNOWN,390.00,-3.17,-0.03,-3.20,1,0,1.00,-0.03,0.00,0.00,24619.60,24614.90,0.00,-0.05,0.00,-4.70,0,1,-0.01,0.00,0.50,24620.5,4.10,0.02,11,24571.2,-45.20,-0.18,35,Late,0.00,8,3,08:00-08:15,08:00-08:30,08:00-09:00,08:00-10:00,06:00-09:00,08:00-12:00,Overlap,FALSE,FALSE,3,3,3,3,9981.78,9992.77,9996.83,9996.83,0.00,1,55.39,2199.43,3984.01,-20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,SHORT_DURATION;ZONE_TRANSITION;,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,4,1970.01.01 00:00,2025.10.01 04:00,2025.10.01 05:30,NAS100,SELL,0.99,24613.6,24603.4,24613.6,24703.4,24503.4,81.00,80.00,-137.91,-1988.80,-2016.79,0.00,-1231.41,16.05,1170.90,-2920.38,18.56,0.00,-1030.25,BEAR,NORMAL,45.00,MANUAL,86.33,60.00,-105.68,-6376.18,1690.28,0.00,878.38,56.32,-1950.78,-921.42,-11.49,0.00,-157.33,UNKNOWN,UNKNOWN,400.00,-10.10,-0.10,-10.20,19,90,1.00,-0.10,0.00,0.00,24597.80,24624.90,0.06,-0.22,5.60,-21.50,3,10,-0.04,0.00,0.50,24553.5,60.10,-0.24,49,24613.6,0.00,0.00,0,Good,0.00,9,3,09:30-09:45,09:30-10:00,09:00-10:00,08:00-10:00,09:00-12:00,08:00-12:00,Overlap,FALSE,FALSE,4,3,5,3,9981.78,10018.21,9986.73,9981.78,0.00,1,-40.27,4387.38,3121.69,20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,ZONE_TRANSITION;,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,6,1970.01.01 00:00,2025.10.01 05:30,2025.10.01 05:30,NAS100,BUY,0.99,24608.6,24613.6,24608.6,24513.6,24713.6,81.00,60.00,28.10,239.30,3507.76,0.00,1041.85,88.74,1049.93,1566.42,39.20,0.00,286.69,BULL,NORMAL,45.00,MANUAL,86.33,60.00,-105.68,-6376.18,1690.28,0.00,878.38,56.32,-1950.78,-921.42,-11.49,0.00,-157.33,UNKNOWN,UNKNOWN,400.00,-4.95,-0.05,-5.00,1,0,1.00,-0.05,0.00,0.00,24613.60,24608.60,0.00,-0.05,0.00,-5.00,0,1,-0.02,0.00,0.50,24608.6,0.00,0.00,0,24553.5,-55.10,-0.22,49,Late,0.00,9,3,09:30-09:45,09:30-10:00,09:00-10:00,08:00-10:00,09:00-12:00,08:00-12:00,Overlap,FALSE,FALSE,5,3,5,3,9981.78,10018.21,9981.78,9981.78,0.00,1,32.42,6615.48,3000.72,0.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,SHORT_DURATION;ZONE_TRANSITION;,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,10,1970.01.01 00:00,2025.10.01 12:15,1970.01.01 00:00,NAS100,BUY,1.00,24548.4,24548.4,0.0,24448.4,24648.4,81.00,80.00,269.62,7788.70,564.71,0.00,373.74,96.05,56.31,2839.20,-1.55,0.00,998.12,BULL,NORMAL,400.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,12,3,12:15-12:30,12:00-12:30,12:00-13:00,12:00-14:00,12:00-15:00,12:00-16:00,NewYork,FALSE,FALSE,12,3,0,0,10082.66,10078.66,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,8,1970.01.01 00:00,2025.10.01 05:35,2025.10.01 09:47,NAS100,SELL,0.99,24496.3,24598.2,24496.3,24698.2,24498.2,81.00,80.00,-133.67,-2098.34,-725.32,0.00,-230.90,16.05,763.49,-440.68,26.09,0.00,-368.68,BEAR,NORMAL,44.00,TP,70.33,60.00,-143.09,-4850.89,2132.75,0.00,1064.97,55.52,-983.98,1681.04,11.18,0.00,572.66,UNKNOWN,UNKNOWN,390.00,100.88,1.00,101.90,51,252,1.00,1.00,0.00,0.00,24498.30,24604.40,1.00,-0.06,99.90,-6.20,51,1,0.41,24389.77,0.50,24443.3,53.00,-0.22,3,24574.2,-77.90,0.32,33,Early,-48.90,13,3,13:45-14:00,13:30-14:00,13:00-14:00,12:00-14:00,12:00-15:00,12:00-16:00,NewYork,FALSE,FALSE,5,3,9,3,10082.66,10076.46,10082.66,10082.66,0.00,1,-39.47,2752.55,1747.47,20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,ZONE_TRANSITION;EARLY_EXIT;,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,12,1970.01.01 00:00,2025.10.01 15:15,1970.01.01 00:00,NAS100,SELL,1.01,24593.4,24593.4,0.0,24693.4,24493.4,81.00,60.00,-50.46,-104.88,-3619.06,0.00,-444.86,19.78,-2556.76,-961.41,-26.97,0.00,-52.69,BEAR,NORMAL,450.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,15,3,15:15-15:30,15:00-15:30,15:00-16:00,14:00-16:00,15:00-18:00,12:00-16:00,NewYork,FALSE,FALSE,15,3,0,0,10127.66,10123.11,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,10,1970.01.01 00:00,2025.10.01 12:15,2025.10.01 15:15,NAS100,BUY,1.00,24593.4,24548.4,24593.4,24448.4,24648.4,81.00,80.00,269.62,7788.70,564.71,0.00,373.74,96.05,56.31,2839.20,-1.55,0.00,998.12,BULL,NORMAL,40.00,MANUAL,70.33,60.00,149.01,5061.01,-206.82,0.00,21.32,58.62,-273.40,-707.69,-88.65,0.00,-258.52,UNKNOWN,UNKNOWN,340.00,45.00,0.44,45.00,37,180,1.00,0.44,0.00,0.00,24611.70,24528.90,0.63,-0.20,63.30,-19.50,34,18,0.18,54508.67,0.50,24756.7,163.30,0.66,49,24532.7,-60.70,-0.25,20,Early,118.30,19,3,19:15-19:30,19:00-19:30,19:00-20:00,18:00-20:00,18:00-21:00,16:00-20:00,Asian,FALSE,FALSE,12,3,15,3,10123.01,10123.01,10127.66,10123.01,0.00,0,37.43,2727.69,329.71,20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,ZONE_TRANSITION;EARLY_EXIT;,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,12,1970.01.01 00:00,2025.10.01 15:15,2025.10.01 15:15,NAS100,SELL,1.01,24598.0,24593.4,24598.0,24693.4,24493.4,81.00,60.00,-50.46,-104.88,-3619.06,0.00,-444.86,19.78,-2556.76,-961.41,-26.97,0.00,-52.69,BEAR,NORMAL,45.00,MANUAL,70.33,60.00,149.01,5061.01,-206.82,0.00,21.32,58.62,-273.40,-707.69,-88.65,0.00,-258.52,UNKNOWN,UNKNOWN,340.00,-4.65,-0.05,-4.60,1,0,1.00,-0.05,0.00,0.00,24593.40,24598.00,0.00,-0.05,0.00,-4.60,0,1,-0.02,0.00,0.50,24532.7,65.30,-0.27,20,24756.7,-158.70,0.65,49,Late,0.00,19,3,19:15-19:30,19:00-19:30,19:00-20:00,18:00-20:00,18:00-21:00,16:00-20:00,Asian,FALSE,FALSE,15,3,15,3,10123.01,10123.01,10123.01,10123.01,0.00,0,-38.83,-5165.88,-2283.36,0.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,SHORT_DURATION;ZONE_TRANSITION;STEEP_SLOPE_DECAY;,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,14,1970.01.01 00:00,2025.10.01 21:00,1970.01.01 00:00,NAS100,BUY,1.01,24793.4,24793.4,0.0,24693.4,24893.4,81.00,80.00,187.20,2480.87,2544.64,0.00,1011.36,96.05,135.62,3182.38,4.03,10.00,983.67,BULL,LOW,350.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,21,3,21:00-21:15,21:00-21:30,21:00-22:00,20:00-22:00,21:00-00:00,20:00-00:00,Asian,FALSE,FALSE,21,3,0,0,10123.01,10119.47,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,16,1970.01.01 00:00,2025.10.02 07:25,1970.01.01 00:00,NAS100,SELL,1.01,24864.4,24864.4,0.0,24964.4,24764.4,81.00,60.00,-21.58,-2157.78,-6684.57,0.00,-1699.03,17.76,-2326.24,-2507.67,-36.93,-10.00,-440.70,BEAR,NORMAL,440.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,7,4,07:15-07:30,07:00-07:30,07:00-08:00,06:00-08:00,06:00-09:00,04:00-08:00,London,FALSE,TRUE,7,4,0,0,10190.33,10185.89,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,18,1970.01.01 00:00,2025.10.02 07:45,1970.01.01 00:00,NAS100,BUY,1.01,24879.0,24879.0,0.0,24779.0,24979.0,86.33,80.00,46.82,271.75,413.07,0.00,143.43,93.13,958.16,2583.17,26.87,-20.00,683.39,BULL,NORMAL,440.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,7,4,07:45-08:00,07:30-08:00,07:00-08:00,06:00-08:00,06:00-09:00,04:00-08:00,London,FALSE,TRUE,7,4,0,0,10186.09,10181.65,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,20,1970.01.01 00:00,2025.10.02 08:30,1970.01.01 00:00,NAS100,SELL,1.01,24877.9,24877.9,0.0,24977.9,24777.9,86.33,60.00,-26.65,-482.13,-1072.37,0.00,-24.54,23.38,-1440.66,-391.39,-26.53,10.00,67.15,BEAR,NORMAL,400.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,8,4,08:30-08:45,08:30-09:00,08:00-09:00,08:00-10:00,06:00-09:00,08:00-12:00,Overlap,FALSE,FALSE,8,4,0,0,10184.98,10180.94,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,22,1970.01.01 00:00,2025.10.02 08:40,1970.01.01 00:00,NAS100,BUY,1.01,24883.5,24883.5,0.0,24783.5,24983.5,81.00,60.00,32.21,384.39,769.99,0.00,392.11,88.98,-165.51,943.68,-55.83,-10.00,300.65,BULL,NORMAL,390.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,8,4,08:30-08:45,08:30-09:00,08:00-09:00,08:00-10:00,06:00-09:00,08:00-12:00,Overlap,FALSE,FALSE,8,4,0,0,10180.74,10176.80,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,14,1970.01.01 00:00,2025.10.01 21:00,2025.10.02 07:25,NAS100,BUY,1.01,24864.4,24793.4,24864.4,24693.4,24893.4,81.00,80.00,187.20,2480.87,2544.64,0.00,1011.36,96.05,135.62,3182.38,4.03,10.00,983.67,BULL,LOW,35.00,MANUAL,78.33,80.00,319.65,7673.51,1539.17,0.00,408.51,95.92,-1130.10,-2473.08,-143.14,-10.00,-635.94,UNKNOWN,UNKNOWN,400.00,71.71,0.70,71.00,114,625,1.00,0.70,0.00,0.00,24887.80,24779.40,0.94,-0.14,94.40,-14.00,84,1,0.29,34555.01,0.50,24923.8,59.40,0.24,48,24863.6,-0.80,-0.00,1,Early,-11.60,11,4,11:30-11:45,11:30-12:00,11:00-12:00,10:00-12:00,09:00-12:00,08:00-12:00,NewYork,FALSE,FALSE,21,3,7,4,10180.74,10219.93,10190.33,10186.09,0.00,1,0.13,-5192.64,1265.71,0.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,ZONE_TRANSITION;EARLY_EXIT;,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,16,1970.01.01 00:00,2025.10.02 07:25,2025.10.02 07:25,NAS100,SELL,1.01,24868.6,24864.4,24868.6,24964.4,24764.4,81.00,60.00,-21.58,-2157.78,-6684.57,0.00,-1699.03,17.76,-2326.24,-2507.67,-36.93,-10.00,-440.70,BEAR,NORMAL,44.00,MANUAL,78.33,80.00,319.65,7673.51,1539.17,0.00,408.51,95.92,-1130.10,-2473.08,-143.14,-10.00,-635.94,UNKNOWN,UNKNOWN,400.00,-4.24,-0.04,-4.20,1,0,1.00,-0.04,0.00,0.00,24864.40,24868.60,0.00,-0.04,0.00,-4.20,0,1,-0.02,0.00,0.50,24863.6,5.00,-0.02,1,24923.8,-55.20,0.22,48,Late,0.00,11,4,11:30-11:45,11:30-12:00,11:00-12:00,10:00-12:00,09:00-12:00,08:00-12:00,NewYork,FALSE,FALSE,7,4,7,4,10180.74,10219.93,10186.09,10186.09,0.00,1,-78.16,-9831.29,-1196.14,-20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,SHORT_DURATION;ZONE_TRANSITION;STEEP_SLOPE_DECAY;,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,18,1970.01.01 00:00,2025.10.02 07:45,2025.10.02 08:30,NAS100,BUY,1.01,24877.9,24879.0,24877.9,24779.0,24979.0,86.33,80.00,46.82,271.75,413.07,0.00,143.43,93.13,958.16,2583.17,26.87,-20.00,683.39,BULL,NORMAL,44.00,MANUAL,62.33,60.00,-179.80,-5125.96,-3621.79,0.00,-600.36,12.12,-487.61,-808.60,-39.89,-10.00,-299.01,UNKNOWN,UNKNOWN,390.00,-1.11,-0.01,-1.10,10,44,1.00,-0.01,0.00,0.00,24886.90,24871.80,0.08,-0.07,7.90,-7.20,6,2,-0.00,0.00,0.50,24928.1,50.20,0.20,46,24864.8,-13.10,-0.05,19,Late,0.00,12,4,12:30-12:45,12:30-13:00,12:00-13:00,12:00-14:00,12:00-15:00,12:00-16:00,NewYork,FALSE,FALSE,7,4,8,4,10180.74,10199.02,10184.98,10180.74,0.00,1,81.01,5397.72,1445.77,20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,ZONE_TRANSITION;,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,20,1970.01.01 00:00,2025.10.02 08:30,2025.10.02 08:30,NAS100,SELL,1.01,24882.1,24877.9,24882.1,24977.9,24777.9,86.33,60.00,-26.65,-482.13,-1072.37,0.00,-24.54,23.38,-1440.66,-391.39,-26.53,10.00,67.15,BEAR,NORMAL,40.00,MANUAL,62.33,60.00,-179.80,-5125.96,-3621.79,0.00,-600.36,12.12,-487.61,-808.60,-39.89,-10.00,-299.01,UNKNOWN,UNKNOWN,390.00,-4.24,-0.04,-4.20,1,0,1.00,-0.04,0.00,0.00,24877.90,24882.10,0.00,-0.04,0.00,-4.20,0,1,-0.02,0.00,0.50,24864.8,17.30,-0.07,19,24928.1,-46.00,0.18,46,Late,0.00,12,4,12:30-12:45,12:30-13:00,12:00-13:00,12:00-14:00,12:00-15:00,12:00-16:00,NewYork,FALSE,FALSE,8,4,8,4,10180.74,10199.02,10180.74,10180.74,0.00,1,11.26,4643.83,-953.06,0.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,SHORT_DURATION;ZONE_TRANSITION;STEEP_SLOPE_DECAY;,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,24,1970.01.01 00:00,2025.10.02 18:55,1970.01.01 00:00,NAS100,BUY,1.02,24878.8,24878.8,0.0,24778.8,24978.8,86.33,80.00,377.46,5116.10,5864.92,0.00,1233.62,96.32,1677.36,4095.18,318.38,0.00,1319.27,BULL,HIGH,350.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,18,4,18:45-19:00,18:30-19:00,18:00-19:00,18:00-20:00,18:00-21:00,16:00-20:00,Asian,FALSE,FALSE,18,4,0,0,10282.55,10278.98,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,26,1970.01.01 00:00,2025.10.02 19:45,1970.01.01 00:00,NAS100,SELL,1.02,24862.3,24862.3,0.0,24962.3,24762.3,78.33,80.00,-291.10,-1624.50,-1815.99,0.00,-144.84,15.92,-1225.12,-1023.92,-172.54,10.00,-290.97,BEAR,NORMAL,350.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,19,4,19:45-20:00,19:30-20:00,19:00-20:00,18:00-20:00,18:00-21:00,16:00-20:00,Asian,FALSE,FALSE,19,4,0,0,10278.78,10275.21,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,ENTRY,28,1970.01.01 00:00,2025.10.02 19:55,1970.01.01 00:00,NAS100,BUY,1.02,24893.3,24893.3,0.0,24793.3,24993.3,75.67,80.00,191.14,1977.22,2806.34,0.00,879.79,95.78,298.60,2338.94,43.00,0.00,728.35,BULL,NORMAL,350.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.0,0.00,0.00,0,0.0,0.00,0.00,0,,0.00,19,4,19:45-20:00,19:30-20:00,19:00-20:00,18:00-20:00,18:00-21:00,16:00-20:00,Asian,FALSE,FALSE,19,4,0,0,10247.16,10243.59,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FALSE,1970.01.01 00:00,0.00,FALSE,,0.00,,0.00,0.00
TP_Integrated_EA,5.0.0.3,EXIT,22,1970.01.01 00:00,2025.10.02 08:40,2025.10.02 16:00,NAS100,BUY,1.01,24984.3,24883.5,24984.3,24783.5,24983.5,81.00,60.00,32.21,384.39,769.99,0.00,392.11,88.98,-165.51,943.68,-55.83,-10.00,300.65,BULL,NORMAL,39.00,TP,78.33,80.00,430.90,3181.81,867.17,0.00,39.92,91.41,1689.18,2139.36,247.09,0.00,463.23,UNKNOWN,UNKNOWN,350.00,101.81,0.99,100.80,89,440,1.00,0.99,0.00,0.00,24983.30,24864.80,1.00,-0.19,99.80,-18.70,89,17,0.41,24422.75,0.50,24992.0,7.70,0.03,4,24805.6,-178.70,-0.72,25,Optimal,0.00,20,4,20:00-20:15,20:00-20:30,20:00-21:00,20:00-22:00,18:00-21:00,20:00-00:00,Asian,FALSE,FALSE,8,4,16,4,10247.16,10227.78,10282.55,10282.55,0.00,1,-2.43,-2797.42,-1854.69,-20.00,TRUE,1970.01.01 00:00,0.00,FALSE,,100.00,ZONE_TRANSITION;STEEP_SLOPE_DECAY;,0.00,0.00
