IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
116,MT5_Backtest,116,2025.10.08 12:25:00,2025-10-08,12:25:00,Wednesday,October,2025-10-08,04:25:00,Wednesday,October,15-018,30-009,1h-005,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,24899.2,9,-24.15,9,117,117,2025-10-08,06:00:00,Wednesday,October,15-025,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,buy,out,24924.1,0,0.0,,NAS100,Loss,Short,95,-268.3333333333333,-0.25,24926.1,24883.8,81.0,NAS100,80,-192.95,-6185.16,-2455.79,0,-298.67,16.05,-306.24,-992.81,-3.1,0,-513.45,BEAR,NORMAL,390,MANUAL,NAS100,65.0,60,-278.16,-302.22,2343.17,0,1214.01,55.25,-2406.95,1710.13,-431.61,20,636.95,UNKNOWN,UNKNOWN,360,-24.15,-0.25,-24.9,20,95,1,-0.25,24883.8,24926.1,0.15,-0.27,15.4,-26.9,10,19,-0.1,0.0,0.5,24865.7,58.4,-0.23,16,25054.6,-130.5,0.52,39,,0.0,-39.2,-5882.94,2100.7,20,True,True,2025.10.08 12:25,0,81.0,80,-6185.16,-2455.79,-192.95,0,-298.67,16.05,-306.24,-992.81,-3.1,0,-513.45,BEAR,NORMAL,False,PASS,True,2025.10.08 14:00,0.0,83.67,80.0,4241.82,1252.37,226.39,0.0,141.8,96.18,119.73,-479.89,13.36,10.0,-87.05,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.322Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
118,MT5_Backtest,118,2025.10.08 14:00:00,2025-10-08,14:00:00,Wednesday,October,2025-10-08,06:00:00,Wednesday,October,15-025,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.97,24924.1,9,-21.24,9,119,119,2025-10-08,06:20:00,Wednesday,October,15-026,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,sell,out,24902.2,0,0.0,,NAS100,Loss,Long,20,-236.0,-0.22,24900.2,24926.4,83.67,NAS100,80,226.39,4241.82,1252.37,0,141.8,96.18,119.73,-479.89,13.36,10,-87.05,BULL,NORMAL,390,MANUAL,NAS100,70.33,80,607.12,5918.47,1448.46,0,52.19,91.93,1951.39,-705.0,409.31,20,-608.49,UNKNOWN,UNKNOWN,360,-21.24,-0.22,-21.9,5,20,1,-0.22,24926.4,24900.2,0.02,-0.24,2.3,-23.9,2,4,-0.09,0.0,0.5,25054.6,152.4,0.61,35,24865.7,-36.5,-0.15,12,,0.0,4.25,-1676.65,-1831.66,0,True,True,2025.10.08 14:00,0,83.67,80,4241.82,1252.37,226.39,0,141.8,96.18,119.73,-479.89,13.36,10,-87.05,BULL,NORMAL,False,PASS,True,2025.10.08 14:20,0.0,91.67,80.0,-3521.64,-4103.1,-66.86,0.0,-682.43,18.57,-2518.14,-2973.79,-107.44,0.0,-717.52,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.323Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
120,MT5_Backtest,120,2025.10.08 14:20:00,2025-10-08,14:20:00,Wednesday,October,2025-10-08,06:20:00,Wednesday,October,15-026,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,24902.2,9,-12.51,9,121,121,2025-10-08,06:50:00,Wednesday,October,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,buy,out,24915.1,0,0.0,,NAS100,Loss,Short,30,-139.0,-0.13,24917.6,24884.3,91.67,NAS100,80,-66.86,-3521.64,-4103.1,0,-682.43,18.57,-2518.14,-2973.79,-107.44,0,-717.52,BEAR,NORMAL,390,MANUAL,NAS100,86.33,60,332.17,8229.6,-50.03,0,-170.03,60.81,-1083.36,-2278.76,-155.08,-10,-562.04,UNKNOWN,UNKNOWN,360,-12.51,-0.13,-12.9,7,30,1,-0.13,24884.3,24917.6,0.18,-0.15,17.9,-15.4,3,6,-0.05,0.0,0.5,24865.7,49.4,-0.2,6,25082.6,-167.5,0.67,49,,0.0,-42.24,-11751.24,-1434.78,20,True,True,2025.10.08 14:20,0,91.67,80,-3521.64,-4103.1,-66.86,0,-682.43,18.57,-2518.14,-2973.79,-107.44,0,-717.52,BEAR,NORMAL,False,PASS,True,2025.10.08 14:50,0.0,89.0,60.0,2913.37,5127.37,37.9,0.0,725.73,89.72,4338.67,3298.09,28.6,0.0,442.97,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.323Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
122,MT5_Backtest,122,2025.10.08 14:50:00,2025-10-08,14:50:00,Wednesday,October,2025-10-08,06:50:00,Wednesday,October,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.97,24915.1,9,-26.38,9,123,123,2025-10-08,07:10:00,Wednesday,October,15-029,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,sell,out,24887.9,0,0.0,,NAS100,Loss,Long,20,-293.1111111111111,-0.27,24886.4,24915.4,89.0,NAS100,60,37.9,2913.37,5127.37,0,725.73,89.72,4338.67,3298.09,28.6,0,442.97,BULL,NORMAL,390,MANUAL,NAS100,83.67,60,125.19,6003.11,-101.7,0,117.25,72.06,-584.28,-168.38,-62.48,10,42.29,UNKNOWN,UNKNOWN,360,-26.38,-0.27,-27.2,5,20,1,-0.27,24915.4,24886.4,0.0,-0.29,0.3,-28.7,1,4,-0.11,0.0,0.5,25091.6,203.7,0.82,49,24865.7,-22.2,-0.09,2,,0.0,17.66,-3089.74,4922.94,0,True,True,2025.10.08 14:50,0,89.0,60,2913.37,5127.37,37.9,0,725.73,89.72,4338.67,3298.09,28.6,0,442.97,BULL,NORMAL,False,PASS,True,2025.10.08 15:10,0.0,83.67,80.0,-4469.95,-5504.37,-114.27,0.0,-1375.57,16.18,-2671.43,-4784.2,-77.27,0.0,-1164.15,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.323Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
124,MT5_Backtest,124,2025.10.08 15:10:00,2025-10-08,15:10:00,Wednesday,October,2025-10-08,07:10:00,Wednesday,October,15-029,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,24887.9,9,-97.0,9,125,125,2025-10-08,08:48:40,Wednesday,October,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,buy,out,24987.9,0,0.0,sl 24987.9,NAS100,Loss,Short,98,-1077.7777777777778,-1.01,24986.4,24869.6,83.67,NAS100,80,-114.27,-4469.95,-5504.37,0,-1375.57,16.18,-2671.43,-4784.2,-77.27,0,-1164.15,BEAR,NORMAL,390,SL,NAS100,91.67,80,271.82,6168.83,641.28,0,-11.96,88.19,-524.45,-2216.72,-30.34,-10,-615.2,UNKNOWN,UNKNOWN,360,-97.0,-1.01,-100.0,20,98,1,-1.01,24869.6,24986.4,0.18,-0.99,18.3,-98.5,2,20,-0.39,0.0,0.5,24965.5,22.4,-0.09,2,25108.8,-120.9,0.48,49,,0.0,-72.0,-10638.78,-2146.98,0,True,True,2025.10.08 15:10,0,83.67,80,-4469.95,-5504.37,-114.27,0,-1375.57,16.18,-2671.43,-4784.2,-77.27,0,-1164.15,BEAR,NORMAL,False,PASS,False,,,,,,,,,,,,,,,,,,,,,2025-11-27T21:39:17.324Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
128,MT5_Backtest,128,2025.10.08 20:50:00,2025-10-08,20:50:00,Wednesday,October,2025-10-08,12:50:00,Wednesday,October,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.97,25107.9,9,-7.86,9,129,129,2025-10-08,13:45:00,Wednesday,October,15-056,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,25099.8,0,0.0,,NAS100,Loss,Long,55,-87.33333333333334,-0.08,25089.6,25122.3,91.67,NAS100,80,271.82,6168.83,641.28,0,-11.96,88.19,-194.29,507.94,-18.25,0,339.05,BULL,NORMAL,360,MANUAL,NAS100,73.0,60,51.72,1585.53,-3336.08,0,-478.12,46.75,-2527.65,-1848.92,-44.21,-20,-202.25,UNKNOWN,UNKNOWN,460,-7.86,-0.08,-8.1,12,55,1,-0.08,25122.3,25089.6,0.14,-0.18,14.4,-18.3,7,3,-0.03,0.0,0.5,25218.3,118.5,0.47,47,25089.8,-10.0,-0.04,3,,0.0,41.43,4583.29,2333.36,20,True,True,2025.10.08 20:50,0,91.67,80,6168.83,641.28,271.82,0,-11.96,88.19,-194.29,507.94,-18.25,0,339.05,BULL,NORMAL,False,PASS,True,2025.10.08 21:45,0.0,83.67,80.0,-1737.22,-1160.86,-165.81,0.0,376.6,31.18,-2379.6,-657.64,-89.53,0.0,-12.29,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.325Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
130,MT5_Backtest,130,2025.10.08 21:45:00,2025-10-08,21:45:00,Wednesday,October,2025-10-08,13:45:00,Wednesday,October,15-056,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,25099.8,9,-75.56,9,131,131,2025-10-08,15:25:00,Wednesday,October,15-062,30-031,1h-016,2h-008,3h-006,4h-004,After Hours,buy,out,25177.7,0,0.0,,NAS100,Loss,Short,100,-839.5555555555555,-0.79,25181.2,25093.4,83.67,NAS100,80,-165.81,-1737.22,-1160.86,0,376.6,31.18,-2379.6,-657.64,-89.53,0,-12.29,BEAR,NORMAL,360,MANUAL,NAS100,70.33,60,-98.38,-7059.13,7011.6,0,2486.05,55.61,-2638.04,1874.15,-26.42,0,915.94,UNKNOWN,UNKNOWN,460,-75.56,-0.79,-77.9,21,100,1,-0.79,25093.4,25181.2,0.06,-0.81,6.4,-81.4,3,20,-0.3,0.0,0.5,25154.6,23.1,-0.09,47,25218.3,-40.6,0.16,27,,0.0,-24.43,5321.92,258.44,20,True,True,2025.10.08 21:45,0,83.67,80,-1737.22,-1160.86,-165.81,0,376.6,31.18,-2379.6,-657.64,-89.53,0,-12.29,BEAR,NORMAL,False,PASS,True,2025.10.08 23:25,0.0,83.67,80.0,8831.1,1084.84,248.48,0.0,270.96,96.18,207.91,2441.47,1.59,20.0,912.12,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.325Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
132,MT5_Backtest,132,2025.10.08 23:25:00,2025-10-08,23:25:00,Wednesday,October,2025-10-08,15:25:00,Wednesday,October,15-062,30-031,1h-016,2h-008,3h-006,4h-004,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.96,25177.7,9,-9.5,9,133,133,2025-10-09,00:50:00,Thursday,October,15-004,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,sell,out,25167.8,0,-4.18,,NAS100,Loss,Long,565,-105.55555555555556,-0.1,25133.6,25218.3,83.67,NAS100,80,248.48,8831.1,1084.84,0,270.96,96.18,207.91,2441.47,1.59,20,912.12,BULL,NORMAL,360,MANUAL,NAS100,83.67,60,118.71,243.19,-3173.35,0,-609.9,50.18,-556.82,-1613.78,-40.34,-10,-373.09,UNKNOWN,UNKNOWN,410,-9.5,-0.1,-9.9,102,565,1,-0.1,25218.3,25133.6,0.41,-0.44,40.6,-44.1,27,67,-0.04,0.0,0.5,25193.6,25.8,0.1,6,25120.6,-47.2,-0.19,37,,0.0,46.0,8587.91,764.72,20,True,True,2025.10.08 23:25,0,83.67,80,8831.1,1084.84,248.48,0,270.96,96.18,207.91,2441.47,1.59,20,912.12,BULL,NORMAL,False,PASS,True,2025.10.09 08:50,0.0,83.67,60.0,-1178.0,-5536.84,-14.34,0.0,-1041.9,18.32,-2963.23,-4741.98,-33.26,-10.0,-1295.93,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.325Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
134,MT5_Backtest,134,2025.10.09 08:50:00,2025-10-09,08:50:00,Thursday,October,2025-10-09,00:50:00,Thursday,October,15-004,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.96,25167.8,9,-23.62,9,135,135,2025-10-09,01:05:00,Thursday,October,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,25192.4,0,0.0,,NAS100,Loss,Short,15,-262.44444444444446,-0.25,25192.4,25167.8,83.67,NAS100,60,-14.34,-1178.0,-5536.84,0,-1041.9,18.32,-2963.23,-4741.98,-33.26,-10,-1295.93,BEAR,NORMAL,410,MANUAL,NAS100,86.33,80,119.72,438.81,509.26,0,359.56,96.32,-1453.75,2027.52,-135.39,20,900.36,UNKNOWN,UNKNOWN,410,-23.62,-0.25,-24.6,4,15,1,-0.25,25167.8,25192.4,0.0,-0.25,0.0,-24.6,0,4,-0.09,0.0,0.5,25120.6,71.8,-0.29,34,25193.6,-1.2,0.0,3,,0.0,-77.99,-1616.81,-1509.48,-20,True,True,2025.10.09 08:50,0,83.67,60,-1178.0,-5536.84,-14.34,0,-1041.9,18.32,-2963.23,-4741.98,-33.26,-10,-1295.93,BEAR,NORMAL,False,PASS,True,2025.10.09 09:05,0.0,89.0,80.0,4464.53,5575.66,76.11,0.0,1796.0,95.02,502.68,3476.27,16.99,-10.0,1035.21,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.326Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
136,MT5_Backtest,136,2025.10.09 09:05:00,2025-10-09,09:05:00,Thursday,October,2025-10-09,01:05:00,Thursday,October,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.95,25192.4,9,-16.91,9,137,137,2025-10-09,01:30:00,Thursday,October,15-007,30-004,1h-002,2h-001,3h-001,4h-001,After Hours,sell,out,25174.6,0,0.0,,NAS100,Loss,Long,25,-187.88888888888889,-0.18,25173.3,25193.6,89.0,NAS100,80,76.11,4464.53,5575.66,0,1796.0,95.02,502.68,3476.27,16.99,-10,1035.21,BULL,NORMAL,410,MANUAL,NAS100,89.0,80,-170.08,-7631.35,-3294.07,0,-237.42,16.45,-2109.35,-3048.47,-100.13,0,-853.04,UNKNOWN,UNKNOWN,410,-16.91,-0.18,-17.8,6,25,1,-0.18,25193.6,25173.3,0.01,-0.19,1.2,-19.1,3,5,-0.07,0.0,0.5,25185.6,11.0,0.04,3,25120.6,-54.0,-0.21,29,,0.0,78.57,12095.87,2612.02,0,True,True,2025.10.09 09:05,0,89.0,80,4464.53,5575.66,76.11,0,1796.0,95.02,502.68,3476.27,16.99,-10,1035.21,BULL,NORMAL,False,PASS,True,2025.10.09 09:30,0.0,83.67,80.0,-3188.33,-4736.9,-97.9,0.0,-824.51,16.31,-2876.62,-1604.48,-60.84,10.0,-120.58,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.326Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
140,MT5_Backtest,140,2025.10.09 10:15:00,2025-10-09,10:15:00,Thursday,October,2025-10-09,02:15:00,Thursday,October,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.95,25173.9,9,-33.82,9,141,141,2025-10-09,03:35:00,Thursday,October,15-015,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,sell,out,25138.3,0,0.0,,NAS100,Loss,Long,80,-375.77777777777777,-0.35,25138.1,25173.9,83.67,NAS100,80,36.73,181.09,1950.5,0,147.55,92.39,2576.41,2013.86,36.85,0,299.38,BULL,NORMAL,410,MANUAL,NAS100,73.0,80,180.4,2977.29,438.22,0,-307.2,80.65,1849.65,1069.62,84.15,10,158.64,UNKNOWN,UNKNOWN,410,-33.82,-0.35,-35.6,17,80,1,-0.35,25173.9,25138.1,0.0,-0.36,0.0,-35.8,0,13,-0.13,0.0,0.5,25166.8,28.5,0.11,36,25120.6,-17.7,-0.07,4,,0.0,11.74,-2796.19,726.76,0,True,True,2025.10.09 10:15,0,83.67,80,181.09,1950.5,36.73,0,147.55,92.39,2576.41,2013.86,36.85,0,299.38,BULL,NORMAL,False,PASS,True,2025.10.09 11:35,0.0,91.67,80.0,-6830.77,-1839.78,-266.17,0.0,-210.61,16.58,-588.66,1056.49,-38.91,0.0,364.3,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.327Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
142,MT5_Backtest,142,2025.10.09 11:35:00,2025-10-09,11:35:00,Thursday,October,2025-10-09,03:35:00,Thursday,October,15-015,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.95,25138.3,9,-15.77,9,143,143,2025-10-09,04:15:00,Thursday,October,15-018,30-009,1h-005,2h-003,3h-002,4h-002,After Hours,buy,out,25154.9,0,0.0,,NAS100,Loss,Short,40,-175.2222222222222,-0.17,25155.9,25124.7,91.67,NAS100,80,-266.17,-6830.77,-1839.78,0,-210.61,16.58,-588.66,1056.49,-38.91,0,364.3,BEAR,NORMAL,410,MANUAL,NAS100,67.67,60,-62.24,-1699.76,218.45,0,417.12,57.65,-903.83,-1339.07,-61.04,-10,-370.16,UNKNOWN,UNKNOWN,410,-15.77,-0.17,-16.6,9,40,1,-0.17,25124.7,25155.9,0.14,-0.18,13.6,-17.6,4,8,-0.06,0.0,0.5,25129.8,25.1,-0.1,16,25166.8,-11.9,0.05,28,,0.0,-41.07,-5131.01,315.18,20,True,True,2025.10.09 11:35,0,91.67,80,-6830.77,-1839.78,-266.17,0,-210.61,16.58,-588.66,1056.49,-38.91,0,364.3,BEAR,NORMAL,False,PASS,True,2025.10.09 12:15,0.0,91.67,80.0,4085.84,5472.99,135.9,0.0,567.68,96.58,4438.09,3252.67,96.08,0.0,598.82,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.327Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
144,MT5_Backtest,144,2025.10.09 12:15:00,2025-10-09,12:15:00,Thursday,October,2025-10-09,04:15:00,Thursday,October,15-018,30-009,1h-005,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.95,25154.9,9,-8.17,9,145,145,2025-10-09,05:00:00,Thursday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,sell,out,25146.3,0,0.0,,NAS100,Loss,Long,45,-90.77777777777779,-0.09,25139.8,25164.6,91.67,NAS100,80,135.9,4085.84,5472.99,0,567.68,96.58,4438.09,3252.67,96.08,0,598.82,BULL,NORMAL,410,MANUAL,NAS100,75.67,80,-619.48,-8712.62,-402.3,0,-179.64,15.78,-563.7,1334.87,-1.25,-10,277.44,UNKNOWN,UNKNOWN,360,-8.17,-0.09,-8.6,10,45,1,-0.09,25164.6,25139.8,0.1,-0.15,9.7,-15.1,5,2,-0.03,0.0,0.5,25166.8,20.5,0.08,19,25079.6,-66.7,-0.27,46,,0.0,80.8,12798.46,5001.79,0,True,True,2025.10.09 12:15,0,91.67,80,4085.84,5472.99,135.9,0,567.68,96.58,4438.09,3252.67,96.08,0,598.82,BULL,NORMAL,False,PASS,True,2025.10.09 13:00,0.0,86.33,80.0,-1599.63,-2057.91,-99.79,0.0,-53.51,19.82,-2771.63,-990.85,-112.42,10.0,53.16,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.328Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
146,MT5_Backtest,146,2025.10.09 13:00:00,2025-10-09,13:00:00,Thursday,October,2025-10-09,05:00:00,Thursday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.95,25146.3,9,-9.41,9,147,147,2025-10-09,05:10:00,Thursday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,buy,out,25156.2,0,0.0,,NAS100,Loss,Short,10,-104.55555555555556,-0.1,25157.7,25140.9,86.33,NAS100,80,-99.79,-1599.63,-2057.91,0,-53.51,19.82,-2771.63,-990.85,-112.42,10,53.16,BEAR,NORMAL,410,MANUAL,NAS100,70.33,60,-353.46,-6119.58,750.64,0,-87.95,41.42,1180.77,-1630.78,-84.88,0,-949.02,UNKNOWN,UNKNOWN,360,-9.41,-0.1,-9.9,3,10,1,-0.1,25140.9,25157.7,0.05,-0.11,5.4,-11.4,1,2,-0.04,0.0,0.5,25079.6,76.6,-0.3,44,25166.8,-10.6,0.04,17,,0.0,-21.6,4519.94,-3952.4,20,True,True,2025.10.09 13:00,0,86.33,80,-1599.63,-2057.91,-99.79,0,-53.51,19.82,-2771.63,-990.85,-112.42,10,53.16,BEAR,NORMAL,False,PASS,True,2025.10.09 13:10,0.0,86.33,80.0,438.81,509.26,119.72,0.0,359.56,96.32,184.89,2520.99,11.59,-10.0,784.11,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.328Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
