IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
88,MT5_Backtest,88,2025.10.06 14:35:01,2025-10-06,14:35:01,Monday,October,2025-10-06,06:35:01,Monday,October,15-027,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.02,24978.8,10,34.58,10,89,89,2025-10-06,07:40:00,Monday,October,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,sell,out,25012.7,0,0,,NAS100,Win,Long,64,345.79999999999995,0.34,24965.3,25056,83.67,NAS100,60,68.7,749.48,2610.42,0,996.77,91.31,1444.2,3441.58,31.37,-10,791.7,BULL,NORMAL,400,MANUAL,NAS100,83.67,60,181.62,153.65,-1859.14,0,-375.7,50.18,496.95,-894.72,58.12,0,-495.4,UNKNOWN,UNKNOWN,370,34.58,0.34,33.9,14,65,1,0.34,25056,24965.3,0.77,-0.14,77.2,-13.5,8,1,0.14,72195.78,0.5,25038.5,25.8,0.1,11,24926.9,-85.8,-0.34,25,Early,-8.1,41.12,595.83,947.25,0,1,1,2025.10.06 14:35,0.016666666666666666,83.67,60,749.48,2610.42,68.7,0,996.77,91.31,1444.2,3441.58,31.37,-10,791.7,BULL,NORMAL,,PASS,1,2025.10.06 15:40,0,86.33,60,-2363.96,-4355.2,-74.42,0,-97.02,15.08,-4438.91,887.37,-39.38,0,830.77,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.230Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
90,MT5_Backtest,90,2025.10.06 15:40:01,2025-10-06,15:40:01,Monday,October,2025-10-06,07:40:01,Monday,October,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.02,25012.7,10,-4.49,10,91,91,2025-10-06,07:40:01,Monday,October,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,buy,out,25017.1,0,0,,NAS100,Loss,Short,0,-44.9,-0.04,25017.1,25012.7,86.33,NAS100,60,-74.42,-2363.96,-4355.2,0,-97.02,15.08,-4438.91,887.37,-39.38,0,830.77,BEAR,NORMAL,420,MANUAL,NAS100,83.67,60,181.62,153.65,-1859.14,0,-375.7,50.18,496.95,-894.72,58.12,0,-495.4,UNKNOWN,UNKNOWN,370,-4.49,-0.04,-4.4,1,0,1,-0.04,25012.7,25017.1,0,-0.04,0,-4.4,0,1,-0.02,0,0.5,24926.9,90.2,-0.36,25,25038.5,-21.4,0.09,11,Late,0,-35.11,-2517.61,-4935.85,0,1,1,2025.10.06 15:40,0.016666666666666666,86.33,60,-2363.96,-4355.2,-74.42,0,-97.02,15.08,-4438.91,887.37,-39.38,0,830.77,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.230Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
92,MT5_Backtest,92,2025.10.06 16:05:00,2025-10-06,16:05:00,Monday,October,2025-10-06,08:05:00,Monday,October,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.02,24994.1,10,-4.9,10,93,93,2025-10-06,08:05:02,Monday,October,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,buy,out,24998.9,0,0,,NAS100,Loss,Short,0,-49.00000000000001,-0.05,24998.9,24994.1,83.67,NAS100,80,-270.89,-5219.32,-153.72,0,428.5,34.42,-342.06,-1114.32,-39.31,20,-639.8,BEAR,NORMAL,400,MANUAL,NAS100,75.67,60,-25.12,-944.9,-2859,0,-789.61,17.28,260.55,-828.38,8.21,-10,-403.18,UNKNOWN,UNKNOWN,360,-4.9,-0.05,-4.8,1,0,1,-0.05,24994.1,24998.9,0,-0.05,0,-4.8,0,1,-0.02,0,0.5,24926.9,72,-0.29,20,25038.5,-39.6,0.16,6,Late,0,17.15,-4274.42,-602.62,20,1,1,2025.10.06 16:05,0,83.67,80,-5219.32,-153.72,-270.89,0,428.5,34.42,-342.06,-1114.32,-39.31,20,-639.8,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.231Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
94,MT5_Backtest,94,2025.10.06 19:15:00,2025-10-06,19:15:00,Monday,October,2025-10-06,11:15:00,Monday,October,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.02,25005.5,10,-4.69,10,95,95,2025-10-06,11:15:00,Monday,October,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,25010.1,0,0,,NAS100,Loss,Short,0,-46.900000000000006,-0.05,25010.1,25005.5,81,NAS100,60,-29.61,-877.03,-4726.95,0,-629.74,17.27,-4352.48,-2896.81,-100.53,0,-354.22,BEAR,NORMAL,360,MANUAL,NAS100,83.67,60,-116.24,-7870.3,1458.06,0,317.11,56.18,731.67,306.48,89.21,-10,-195.02,UNKNOWN,UNKNOWN,360,-4.69,-0.05,-4.6,1,0,1,-0.05,25005.5,25010.1,0,-0.05,0,-4.6,0,1,-0.02,0,0.5,24991.3,18.8,-0.08,46,25070.2,-60.1,0.24,29,Late,0,-38.91,6993.27,-5084.15,0,1,1,2025.10.06 19:15,0,81,60,-877.03,-4726.95,-29.61,0,-629.74,17.27,-4352.48,-2896.81,-100.53,0,-354.22,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.231Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
96,MT5_Backtest,96,2025.10.06 19:50:00,2025-10-06,19:50:00,Monday,October,2025-10-06,11:50:00,Monday,October,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.02,25007.2,10,-4.28,10,97,97,2025-10-06,11:50:01,Monday,October,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,25011.4,0,0,,NAS100,Loss,Short,0,-42.800000000000004,-0.04,25011.4,25007.2,86.33,NAS100,80,-119.22,-1307.88,-1332.73,0,-43.19,20.58,-1502.03,-1555.18,-170.11,0,-390.41,BEAR,NORMAL,370,MANUAL,NAS100,65,40,-44.28,-619.13,317.5,0,-293.54,40.59,523.4,86.16,0.89,-10,117.13,UNKNOWN,UNKNOWN,370,-4.28,-0.04,-4.2,1,0,1,-0.04,25007.2,25011.4,0,-0.04,0,-4.2,0,1,-0.02,0,0.5,24991.3,20.1,-0.08,39,25070.2,-58.8,0.24,22,Late,0,-20.02,-688.76,-2025.42,40,1,1,2025.10.06 19:50,0,86.33,80,-1307.88,-1332.73,-119.22,0,-43.19,20.58,-1502.03,-1555.18,-170.11,0,-390.41,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.232Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
98,MT5_Backtest,98,2025.10.06 19:55:00,2025-10-06,19:55:00,Monday,October,2025-10-06,11:55:00,Monday,October,15-048,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.02,25024.6,10,-24.58,10,99,99,2025-10-06,15:44:01,Monday,October,15-063,30-032,1h-016,2h-008,3h-006,4h-004,After Hours,sell,out,25000.5,0,0,,NAS100,Loss,Long,229,-245.79999999999998,-0.24,24991.3,25070.2,83.67,NAS100,80,246.52,1098.19,952.31,0,397.58,96.18,-441.45,1631.65,-48.26,20,631.66,BULL,NORMAL,360,MANUAL,NAS100,78.33,60,115.62,1993.97,-204.29,0,-242.57,49.92,107.87,445.87,23.93,0,191.11,UNKNOWN,UNKNOWN,450,-24.58,-0.24,-24.1,46,229,1,-0.24,25070.2,24991.3,0.46,-0.33,45.6,-33.3,21,38,-0.1,0,0.5,25018.2,17.7,0.07,5,24945.5,-55,-0.22,39,Late,0,46.27,-895.78,-549.33,20,1,1,2025.10.06 19:55,0,83.67,80,1098.19,952.31,246.52,0,397.58,96.18,-441.45,1631.65,-48.26,20,631.66,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.232Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
100,MT5_Backtest,100,2025.10.07 02:05:00,2025-10-07,02:05:00,Tuesday,October,2025-10-06,18:05:00,Monday,October,15-073,30-037,1h-019,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.02,24958.3,10,-18.87,10,101,101,2025-10-06,18:45:00,Monday,October,15-076,30-038,1h-019,2h-010,3h-007,4h-005,After Hours,buy,out,24976.8,0,0,,NAS100,Loss,Short,40,-188.7,-0.19,24978.5,24957.1,89,NAS100,80,-248.96,-15366.15,-1826.64,0,229.2,31.45,-1182.11,1234.06,-27.38,0,299.99,BEAR,NORMAL,450,MANUAL,NAS100,83.67,80,77.84,3146.77,1219.01,0,530.18,94.85,-886.77,1401.6,-24.8,0,677.94,UNKNOWN,UNKNOWN,460,-18.87,-0.19,-18.5,9,40,1,-0.19,24957.1,24978.5,0.01,-0.2,1.2,-20.2,1,8,-0.08,0,0.5,24945.5,31.3,-0.13,14,24985.8,-9,0.04,49,Late,0,-63.4,-18512.92,-295.34,0,1,1,2025.10.07 02:05,0,89,80,-15366.15,-1826.64,-248.96,0,229.2,31.45,-1182.11,1234.06,-27.38,0,299.99,BEAR,NORMAL,,PASS,1,2025.10.07 02:45,0,86.33,80,828.31,1253.57,102.83,0,-227.54,81.32,967.59,-433.73,37.52,10,-47.57,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.233Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
102,MT5_Backtest,102,2025.10.07 02:45:01,2025-10-07,02:45:01,Tuesday,October,2025-10-06,18:45:01,Monday,October,15-076,30-038,1h-019,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.01,24976,10,-4.95,10,103,103,2025-10-06,18:45:01,Monday,October,15-076,30-038,1h-019,2h-010,3h-007,4h-005,After Hours,sell,out,24971.1,0,0,,NAS100,Loss,Long,0,-49.5,-0.05,24971.1,24976,86.33,NAS100,80,103.08,712.81,1075.88,0,-278.31,81.32,967.59,-433.73,37.52,10,-47.57,BULL,NORMAL,440,MANUAL,NAS100,83.67,80,77.84,3146.77,1219.01,0,530.18,94.85,-886.77,1401.6,-24.8,0,677.94,UNKNOWN,UNKNOWN,460,-4.95,-0.05,-4.9,1,0,1,-0.05,24976,24971.1,0,-0.05,0,-4.9,0,1,-0.02,0,0.5,24985.8,14.7,0.06,49,24945.5,-25.6,-0.1,14,Late,0,-13.54,-2433.96,1854.36,0,1,1,2025.10.07 02:45,0.016666666666666666,86.33,80,828.31,1253.57,102.83,0,-227.54,81.32,967.59,-433.73,37.52,10,-47.57,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.233Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
104,MT5_Backtest,104,2025.10.07 03:00:00,2025-10-07,03:00:00,Tuesday,October,2025-10-06,19:00:00,Monday,October,15-077,30-039,1h-020,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.01,24963.1,10,-1.41,10,105,105,2025-10-06,20:10:00,Monday,October,15-081,30-041,1h-021,2h-011,3h-007,4h-006,After Hours,buy,out,24964.5,0,0,,NAS100,Loss,Short,70,-14.099999999999998,-0.01,24974,24950,81,NAS100,60,-14.62,-1367.94,-2296.89,0,-805.47,18.17,-345.05,-1767.81,6.48,0,-448.25,BEAR,NORMAL,440,MANUAL,NAS100,65,60,-27.91,-462.35,-1578.76,0,-255.3,16.58,-477.5,153.97,-9.33,-30,59.73,UNKNOWN,UNKNOWN,410,-1.41,-0.01,-1.4,15,70,1,-0.01,24950,24974,0.13,-0.11,13.1,-10.9,11,1,-0.01,0,0.5,24948.3,16.2,-0.06,3,25004.2,-39.7,0.16,41,Late,0,1.6,-905.59,132.45,0,1,1,2025.10.07 03:00,0,81,60,-1367.94,-2296.89,-14.62,0,-805.47,18.17,-345.05,-1767.81,6.48,0,-448.25,BEAR,NORMAL,,PASS,1,2025.10.07 04:10,0,81,80,1492.98,1893.58,96.96,0,143.26,95.87,1394.2,677.99,68.29,0,90.85,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.233Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
106,MT5_Backtest,106,2025.10.07 04:10:01,2025-10-07,04:10:01,Tuesday,October,2025-10-06,20:10:01,Monday,October,15-081,30-041,1h-021,2h-011,3h-007,4h-006,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.01,24964.8,10,-4.24,10,107,107,2025-10-06,20:10:04,Monday,October,15-081,30-041,1h-021,2h-011,3h-007,4h-006,After Hours,sell,out,24960.6,0,0,,NAS100,Loss,Long,0,-42.400000000000006,-0.04,24960.6,24964.8,81,NAS100,80,96.96,1528.5,1948.22,0,158.88,95.87,1394.2,677.99,68.29,0,90.85,BULL,NORMAL,450,MANUAL,NAS100,65,60,-27.91,-462.35,-1578.76,0,-255.3,16.58,-477.5,153.97,-9.33,-30,59.73,UNKNOWN,UNKNOWN,410,-4.24,-0.04,-4.2,1,0,1,-0.04,24964.8,24960.6,0,-0.04,0,-4.2,0,1,-0.02,0,0.5,25004.2,43.6,0.17,41,24948.3,-12.3,-0.05,3,Late,0,79.29,1990.85,1871.7,20,1,1,2025.10.07 04:10,0.016666666666666666,81,80,1492.98,1893.58,96.96,0,143.26,95.87,1394.2,677.99,68.29,0,90.85,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.234Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
108,MT5_Backtest,108,2025.10.07 04:50:01,2025-10-07,04:50:01,Tuesday,October,2025-10-06,20:50:01,Monday,October,15-084,30-042,1h-021,2h-011,3h-007,4h-006,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.01,24968,10,-4.24,10,109,109,2025-10-06,20:50:02,Monday,October,15-084,30-042,1h-021,2h-011,3h-007,4h-006,After Hours,sell,out,24963.8,0,0,,NAS100,Loss,Long,0,-42.400000000000006,-0.04,24963.8,24968,81,NAS100,80,173.98,2298.9,258.99,0,-58.06,84.2,501.75,-245.01,12.93,0,-132.96,BULL,NORMAL,440,MANUAL,NAS100,73,80,-41.71,-2622.23,-3632.97,0,-677.35,19.15,-628.86,-2551.7,-8.89,10,-785.12,UNKNOWN,UNKNOWN,400,-4.24,-0.04,-4.2,1,0,1,-0.04,24968,24963.8,0,-0.04,0,-4.2,0,1,-0.02,0,0.5,25006.7,42.9,0.17,47,24958.6,-5.2,-0.02,1,Late,0,65.05,4921.12,1130.61,0,1,1,2025.10.07 04:50,0.016666666666666666,81,80,2298.9,258.99,173.98,0,-58.06,84.2,501.75,-245.01,12.93,0,-132.96,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.234Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
110,MT5_Backtest,110,2025.10.07 05:30:00,2025-10-07,05:30:00,Tuesday,October,2025-10-06,21:30:00,Monday,October,15-087,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.01,24967.6,10,-3.94,10,111,111,2025-10-06,21:50:00,Monday,October,15-088,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,buy,out,24971.5,0,0,,NAS100,Loss,Short,20,-39.4,-0.04,24974.5,24967.5,81,NAS100,60,-10.46,-1049.55,-2027,0,-246.11,18.42,-1368.07,502.87,-35.03,-10,366.08,BEAR,NORMAL,440,MANUAL,NAS100,83.67,80,44.24,127.26,2107.34,0,-64,78.64,3662.24,2206.24,17.84,0,239.87,UNKNOWN,UNKNOWN,410,-3.94,-0.04,-3.9,5,20,1,-0.04,24967.5,24974.5,0,-0.07,0.1,-6.9,3,1,-0.02,0,0.5,24959.7,11.8,-0.05,45,25006.7,-35.2,0.14,35,Late,0,-60.22,-1176.8,-5030.31,-20,1,1,2025.10.07 05:30,0,81,60,-1049.55,-2027,-10.46,0,-246.11,18.42,-1368.07,502.87,-35.03,-10,366.08,BEAR,NORMAL,,PASS,1,2025.10.07 05:50,0,83.67,80,60.53,361.17,39.37,0,170.62,85.09,280.44,-365.82,-2.41,-10,-266.26,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.235Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
112,MT5_Backtest,112,2025.10.07 05:50:01,2025-10-07,05:50:01,Tuesday,October,2025-10-06,21:50:01,Monday,October,15-088,30-044,1h-022,2h-011,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.01,24971.5,10,14.44,10,113,113,2025-10-07,01:20:00,Tuesday,October,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,sell,out,24985.8,0,0,,NAS100,Win,Long,209,144.4,0.14,24966.6,25006.7,83.67,NAS100,80,39.37,60.53,361.17,0,170.62,85.09,280.44,-365.82,-2.41,-10,-266.26,BULL,NORMAL,450,MANUAL,NAS100,59.67,60,111.99,935.28,1241.69,0,416.89,91.98,-302.43,-501.3,6.23,-10,-255.28,UNKNOWN,UNKNOWN,410,14.44,0.14,14.3,43,210,1,0.14,25006.7,24966.6,0.35,-0.05,35.2,-4.9,35,1,0.06,172898.89,0.5,25012,26.2,0.1,40,24948.3,-37.5,-0.15,27,Early,11.9,-6.89,-874.75,582.87,20,1,1,2025.10.07 05:50,0.016666666666666666,83.67,80,60.53,361.17,39.37,0,170.62,85.09,280.44,-365.82,-2.41,-10,-266.26,BULL,NORMAL,,PASS,1,2025.10.07 09:20,0,91.67,80,-6021.83,-1495.5,-142.87,0,-129.8,16.58,-306.06,-208.73,-15.25,0,-185.38,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.235Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
114,MT5_Backtest,114,2025.10.07 09:20:01,2025-10-07,09:20:01,Tuesday,October,2025-10-07,01:20:01,Tuesday,October,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.01,24985.8,10,0.4,10,115,115,2025-10-07,01:55:00,Tuesday,October,15-008,30-004,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,24985.4,0,0,,NAS100,Win,Short,34,4,0,24992.4,24963.6,91.67,NAS100,80,-142.87,-6021.83,-1495.5,0,-129.8,16.58,-306.06,-208.73,-15.25,0,-185.38,BEAR,NORMAL,410,MANUAL,NAS100,73,80,-138.68,-4111.31,-588.99,0,388.68,30.65,-1439.06,-418.8,-72.76,0,67.79,UNKNOWN,UNKNOWN,410,0.4,0,0.4,8,35,1,0,24963.6,24992.4,0.22,-0.07,22.2,-6.6,3,1,0,6248100,0.5,24948.3,37.1,-0.15,20,25016,-30.6,0.12,45,Early,36.7,-14.07,-1910.52,1133.01,0,1,1,2025.10.07 09:20,0.016666666666666666,91.67,80,-6021.83,-1495.5,-142.87,0,-129.8,16.58,-306.06,-208.73,-15.25,0,-185.38,BEAR,NORMAL,,PASS,1,2025.10.07 09:55,0,83.67,80,127.26,2107.34,44.24,0,-64,78.64,2679.8,-1511.44,11.85,-10,-890.86,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.235Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
