Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,
2025.01.02 16:05:00,2,NAS100,sell,in,0.01,21 186.1,2,0.00,0.00,0.00,1 000.00,TP_Integrated 3_21_05M,
2025.01.03 08:25:00,3,NAS100,buy,out,0.01,21 061.2,3,0.00, 0.02, 1.25,1 001.27,,
2025.01.03 08:25:00,4,NAS100,buy,in,0.01,21 061.2,4,0.00,0.00,0.00,1 001.27,TP_Integrated 3_21_05M,
2025.01.06 03:10:00,5,NAS100,sell,out,0.01,21 317.7,5,0.00,- 0.13, 2.57,1 003.71,,
2025.01.06 03:10:00,6,NAS100,sell,in,0.01,21 316.9,6,0.00,0.00,0.00,1 003.71,TP_Integrated 3_21_05M,
2025.01.06 03:20:00,7,NAS100,buy,out,0.01,21 330.7,7,0.00,0.00,- 0.14,1 003.57,,
2025.01.06 03:20:01,8,NAS100,buy,in,0.01,21 330.7,8,0.00,0.00,0.00,1 003.57,TP_Integrated 3_21_05M,
2025.01.06 03:25:00,9,NAS100,sell,out,0.01,21 320.9,9,0.00,0.00,- 0.10,1 003.47,,
2025.01.06 03:25:00,10,NAS100,sell,in,0.01,21 320.9,10,0.00,0.00,0.00,1 003.47,TP_Integrated 3_21_05M,
2025.01.07 10:00:00,11,NAS100,buy,out,0.01,21 563.5,11,0.00, 0.02,- 2.43,1 001.06,,
2025.01.07 10:00:01,12,NAS100,buy,in,0.01,21 562.5,12,0.00,0.00,0.00,1 001.06,TP_Integrated 3_21_05M,
2025.01.09 08:40:00,13,NAS100,sell,out,0.01,21 148.6,13,0.00,- 0.08,- 4.14, 996.84,,
2025.01.09 08:40:01,14,NAS100,sell,in,0.01,21 149.6,14,0.00,0.00,0.00, 996.84,TP_Integrated 3_21_05M,
2025.01.09 15:05:00,15,NAS100,buy,out,0.01,21 151.8,15,0.00,0.00,- 0.02, 996.82,,
2025.01.09 15:05:01,16,NAS100,buy,in,0.01,21 151.8,16,0.00,0.00,0.00, 996.82,TP_Integrated 3_21_05M,
2025.01.13 09:10:00,17,NAS100,sell,out,0.01,20 746.2,17,0.00,- 0.17,- 4.06, 992.59,,
2025.01.13 09:10:01,18,NAS100,sell,in,0.01,20 746.2,18,0.00,0.00,0.00, 992.59,TP_Integrated 3_21_05M,
2025.01.13 17:45:00,19,NAS100,buy,out,0.01,20 709.4,19,0.00,0.00, 0.37, 992.96,,
2025.01.13 17:45:00,20,NAS100,buy,in,0.01,20 711.1,20,0.00,0.00,0.00, 992.96,TP_Integrated 3_21_05M,
2025.01.16 12:10:00,21,NAS100,sell,out,0.01,21 314.9,21,0.00,- 0.12, 6.04, 998.88,,
2025.01.16 12:10:01,22,NAS100,sell,in,0.01,21 313.7,22,0.00,0.00,0.00, 998.88,TP_Integrated 3_21_05M,
2025.01.16 16:25:00,23,NAS100,buy,out,0.01,21 350.5,23,0.00,0.00,- 0.37, 998.51,,
2025.01.16 16:25:00,24,NAS100,buy,in,0.01,21 349.5,24,0.00,0.00,0.00, 998.51,TP_Integrated 3_21_05M,
2025.01.17 09:20:00,25,NAS100,sell,out,0.01,21 129.5,25,0.00,- 0.04,- 2.20, 996.27,,
2025.01.17 09:20:00,26,NAS100,sell,in,0.01,21 129.5,26,0.00,0.00,0.00, 996.27,TP_Integrated 3_21_05M,
2025.01.17 10:35:00,27,NAS100,buy,out,0.01,21 156.3,27,0.00,0.00,- 0.27, 996.00,,
2025.01.17 10:35:00,28,NAS100,buy,in,0.01,21 155.5,28,0.00,0.00,0.00, 996.00,TP_Integrated 3_21_05M,
2025.01.20 04:50:00,29,NAS100,sell,out,0.01,21 422.0,29,0.00,- 0.13, 2.67, 998.54,,
2025.01.20 04:50:00,30,NAS100,sell,in,0.01,21 422.0,30,0.00,0.00,0.00, 998.54,TP_Integrated 3_21_05M,
2025.01.22 21:55:00,31,NAS100,buy,out,0.01,21 909.8,31,0.00, 0.04,- 4.88, 993.70,,
2025.01.22 21:55:01,32,NAS100,buy,in,0.01,21 909.6,32,0.00,0.00,0.00, 993.70,TP_Integrated 3_21_05M,
2025.01.22 22:30:00,33,NAS100,sell,out,0.01,21 886.1,33,0.00,0.00,- 0.24, 993.46,,
2025.01.22 22:30:00,34,NAS100,sell,in,0.01,21 886.3,34,0.00,0.00,0.00, 993.46,TP_Integrated 3_21_05M,
2025.01.23 15:05:00,35,NAS100,buy,out,0.01,21 782.2,35,0.00, 0.02, 1.04, 994.52,,
2025.01.23 15:05:00,36,NAS100,buy,in,0.01,21 782.5,36,0.00,0.00,0.00, 994.52,TP_Integrated 3_21_05M,
