EAName,EAVersion,Timestamp,Symbol,Signal,SignalType,Quality,Confluence,Momentum,Speed,Acceleration,Entropy,Jerk,Zone,Regime,Price,Spread,HighThreshold,LowThreshold,Balance,Equity,OpenPositions,PhysicsPass,RejectReason,Hour,DayOfWeek
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 18:20,NAS100,1,BUY,78.33333333333333,60.0,-1866.7384751228435,-5388.754583480633,1937.005922057891,0.0,547.0781331723329,AVOID,HIGH,21090.6,20.0,0.0,0.0,614.39,614.39,0,PASS,PASS,18,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 18:30,NAS100,1,BUY,81.0,80.0,632.5455895933832,2875.649798013564,4468.07256830641,0.0,430.6940085373743,AVOID,HIGH,21112.6,20.0,0.0,0.0,601.16,601.16,0,PASS,PASS,18,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 18:50,NAS100,1,BUY,83.66666666666666,100.0,2572.617517682428,7121.883834257897,1531.978145515703,0.0,-239.74698481664745,AVOID,HIGH,21167.1,20.0,0.0,0.0,586.04,586.04,0,PASS,PASS,18,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 19:05,NAS100,1,BUY,86.33333333333334,100.0,1437.1237089429449,5919.166661718894,982.9772623973562,0.0,85.97361526694678,BULL,NORMAL,21156.7,20.0,0.0,0.0,574.34,574.34,0,PASS,PASS,19,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 19:15,NAS100,1,BUY,81.0,100.0,982.2083150857547,2608.030062012863,740.6787144701889,0.0,486.49133060777626,AVOID,NORMAL,21147.1,20.0,0.0,0.0,559.91,559.91,0,PASS,PASS,19,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 19:50,NAS100,1,BUY,86.33333333333334,60.0,-978.7170236255301,-34355.86776383636,996.5088337340543,0.0,2752.529278466007,TRANSITION,NORMAL,20823.2,20.0,0.0,0.0,545.86,545.86,0,PASS,PASS,19,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 21:25,NAS100,-1,SELL,70.33333333333333,80.0,901.3297474568024,6723.477186420286,-413.13710598856994,0.0,-929.8233660902251,AVOID,NORMAL,20928.1,20.0,0.0,0.0,530.16,530.16,0,PASS,PASS,21,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 21:30,NAS100,1,BUY,75.66666666666666,100.0,1174.7947109019742,7344.827672242785,712.8853182256111,0.0,-368.7816157838143,AVOID,NORMAL,20933.1,20.0,0.0,0.0,519.56,519.56,0,PASS,PASS,21,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 21:40,NAS100,-1,SELL,75.66666666666666,80.0,409.6104270675437,5452.995570224043,-1309.0738503027887,0.0,-590.7763936326121,AVOID,NORMAL,20910.1,20.0,0.0,0.0,508.17,508.17,0,PASS,PASS,21,4
TP_Integrated_EA,3.10_PRODUCTION,2025.01.02 21:55,NAS100,1,BUY,81.0,100.0,589.5501265385287,5249.700762852284,1165.8880508412858,0.0,411.02338502051145,AVOID,NORMAL,20948.8,20.0,0.0,0.0,497.0,497.0,0,PASS,PASS,21,4
