Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,
2025.01.02 16:05:00,2,NAS100,sell,in,0.29,21 186.1,2,0.00,0.00,0.00,1 000.00,TP_Integrated 3_2_05M,
2025.01.02 16:55:35,3,NAS100,buy,out,0.29,21 220.7,3,0.00,0.00,- 10.03, 989.97,sl 21220.1,
2025.01.03 08:25:00,4,NAS100,buy,in,0.29,21 061.2,4,0.00,0.00,0.00, 989.97,TP_Integrated 3_2_05M,
2025.01.03 17:05:21,5,NAS100,sell,out,0.29,21 257.1,5,0.00,0.00, 56.81,1 046.78,tp 21256.2,
2025.01.06 03:10:00,6,NAS100,sell,in,0.3,21 317.7,6,0.00,0.00,0.00,1 046.78,TP_Integrated 3_2_05M,
2025.01.06 03:20:00,7,NAS100,buy,out,0.3,21 330.7,7,0.00,0.00,- 3.90,1 042.88,,
2025.01.06 03:20:01,8,NAS100,buy,in,0.3,21 330.7,8,0.00,0.00,0.00,1 042.88,TP_Integrated 3_2_05M,
2025.01.06 03:25:00,9,NAS100,sell,out,0.3,21 320.9,9,0.00,0.00,- 2.94,1 039.94,,
2025.01.06 03:25:00,10,NAS100,sell,in,0.3,21 320.9,10,0.00,0.00,0.00,1 039.94,TP_Integrated 3_2_05M,
2025.01.06 07:00:50,11,NAS100,buy,out,0.3,21 355.4,11,0.00,0.00,- 10.35,1 029.59,sl 21354.9,
2025.01.07 04:55:00,12,NAS100,sell,in,0.3,21 571.5,12,0.00,0.00,0.00,1 029.59,TP_Integrated 3_2_05M,
2025.01.07 10:00:00,13,NAS100,buy,out,0.3,21 563.5,13,0.00,0.00, 2.40,1 031.99,,
2025.01.07 10:00:01,14,NAS100,buy,in,0.3,21 562.5,14,0.00,0.00,0.00,1 031.99,TP_Integrated 3_2_05M,
2025.01.07 16:39:52,15,NAS100,sell,out,0.3,21 526.6,15,0.00,0.00,- 10.77,1 021.22,sl 21528.5,
2025.01.08 10:50:00,16,NAS100,buy,in,0.3,21 248.0,16,0.00,0.00,0.00,1 021.22,TP_Integrated 3_2_05M,
2025.01.08 13:28:43,17,NAS100,sell,out,0.3,21 213.8,17,0.00,0.00,- 10.26,1 010.96,sl 21214.0,
2025.01.08 17:05:00,18,NAS100,buy,in,0.29,21 226.7,18,0.00,0.00,0.00,1 010.96,TP_Integrated 3_2_05M,
2025.01.08 17:07:23,19,NAS100,sell,out,0.29,21 192.5,19,0.00,0.00,- 9.92,1 001.04,sl 21192.7,
2025.01.09 08:00:00,20,NAS100,buy,in,0.29,21 162.8,20,0.00,0.00,0.00,1 001.04,TP_Integrated 3_2_05M,
2025.01.09 08:40:00,21,NAS100,sell,out,0.29,21 148.6,21,0.00,0.00,- 4.12, 996.92,,
2025.01.09 08:40:01,22,NAS100,sell,in,0.29,21 149.6,22,0.00,0.00,0.00, 996.92,TP_Integrated 3_2_05M,
2025.01.09 15:05:00,23,NAS100,buy,out,0.29,21 151.8,23,0.00,0.00,- 0.64, 996.28,,
2025.01.09 15:05:01,24,NAS100,buy,in,0.29,21 151.8,24,0.00,0.00,0.00, 996.28,TP_Integrated 3_2_05M,
2025.01.09 16:04:48,25,NAS100,sell,out,0.29,21 117.8,25,0.00,0.00,- 9.86, 986.42,sl 21117.8,
2025.01.10 20:25:00,26,NAS100,buy,in,0.29,20 955.0,26,0.00,0.00,0.00, 986.42,TP_Integrated 3_2_05M,
2025.01.10 21:07:14,27,NAS100,sell,out,0.29,20 918.6,27,0.00,0.00,- 10.56, 975.86,sl 20921.0,
2025.01.13 09:10:00,28,NAS100,sell,in,0.28,20 746.2,28,0.00,0.00,0.00, 975.86,TP_Integrated 3_2_05M,
2025.01.13 11:16:38,29,NAS100,buy,out,0.28,20 550.2,29,0.00,0.00, 54.88,1 030.74,tp 20551.2,
2025.01.13 17:45:00,30,NAS100,buy,in,0.3,20 709.4,30,0.00,0.00,0.00,1 030.74,TP_Integrated 3_2_05M,
2025.01.13 17:53:00,31,NAS100,sell,out,0.3,20 673.9,31,0.00,0.00,- 10.65,1 020.09,sl 20675.4,
2025.01.14 23:15:00,32,NAS100,buy,in,0.3,20 833.3,32,0.00,0.00,0.00,1 020.09,TP_Integrated 3_2_05M,
2025.01.15 01:35:20,33,NAS100,sell,out,0.3,20 799.2,33,0.00,- 1.31,- 10.23,1 008.55,sl 20799.3,
2025.01.15 11:30:00,34,NAS100,buy,in,0.29,20 806.9,34,0.00,0.00,0.00,1 008.55,TP_Integrated 3_2_05M,
2025.01.15 15:30:06,35,NAS100,sell,out,0.29,21 023.9,35,0.00,0.00, 62.93,1 071.48,tp 21001.9,
