Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,
2025.01.01 00:00:00,1,,balance,,,,,0.00,0.00,1 000.00,1 000.00,,
2025.01.10 12:45:00,2,NAS100,buy,in,0.01,21 158.5,2,0.00,0.00,0.00,1 000.00,TP_Integrated 3_2,
2025.08.15 12:15:00,3,NAS100,sell,out,0.01,23 812.9,3,0.00,- 8.99, 26.54,1 017.55,,
2025.08.15 12:15:01,4,NAS100,sell,in,0.01,23 812.9,4,0.00,0.00,0.00,1 017.55,TP_Integrated 3_2,
2025.08.19 12:15:00,5,NAS100,buy,out,0.01,23 721.9,5,0.00, 0.07, 0.91,1 018.53,,
2025.08.19 12:15:01,6,NAS100,buy,in,0.01,23 721.9,6,0.00,0.00,0.00,1 018.53,TP_Integrated 3_2,
2025.08.21 12:15:00,7,NAS100,sell,out,0.01,23 238.9,7,0.00,- 0.08,- 4.83,1 013.62,,
2025.08.21 12:15:01,8,NAS100,sell,in,0.01,23 238.9,8,0.00,0.00,0.00,1 013.62,TP_Integrated 3_2,
2025.08.22 12:00:00,9,NAS100,buy,out,0.01,23 193.9,9,0.00, 0.02, 0.45,1 014.09,,
2025.08.22 12:00:00,10,NAS100,buy,in,0.01,23 193.9,10,0.00,0.00,0.00,1 014.09,TP_Integrated 3_2,
2025.09.29 23:58:58,11,NAS100,sell,out,0.01,24 617.3,11,0.00,- 1.58, 14.23,1 026.74,end of test,
,,,,,,,,0.00,- 10.56, 37.30,1 026.74,,
