Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,
2025.01.02 01:10:00,2,NAS100,buy,in,0.01,21 131.8,2,0.00,0.00,0.00,1 000.00,TP_Integrated 3_1_05M,
2025.01.02 02:05:00,3,NAS100,sell,out,0.01,21 048.8,3,0.00,0.00,- 0.83, 999.17,,
2025.01.02 02:05:01,4,NAS100,sell,in,0.01,21 048.3,4,0.00,0.00,0.00, 999.17,TP_Integrated 3_1_05M,
2025.01.02 23:00:00,5,NAS100,buy,out,0.01,20 997.1,5,0.00,0.00, 0.51, 999.68,,
2025.01.02 23:00:01,6,NAS100,buy,in,0.01,20 996.3,6,0.00,0.00,0.00, 999.68,TP_Integrated 3_1_05M,
2025.01.06 03:10:00,7,NAS100,sell,out,0.01,21 317.7,7,0.00,- 0.17, 3.21,1 002.72,,
2025.01.06 03:10:00,8,NAS100,sell,in,0.01,21 316.9,8,0.00,0.00,0.00,1 002.72,TP_Integrated 3_1_05M,
2025.01.06 03:20:00,9,NAS100,buy,out,0.01,21 330.7,9,0.00,0.00,- 0.14,1 002.58,,
2025.01.06 03:20:01,10,NAS100,buy,in,0.01,21 330.7,10,0.00,0.00,0.00,1 002.58,TP_Integrated 3_1_05M,
2025.01.06 03:25:00,11,NAS100,sell,out,0.01,21 320.9,11,0.00,0.00,- 0.10,1 002.48,,
2025.01.06 03:25:00,12,NAS100,sell,in,0.01,21 320.9,12,0.00,0.00,0.00,1 002.48,TP_Integrated 3_1_05M,
2025.01.06 04:20:00,13,NAS100,buy,out,0.01,21 345.4,13,0.00,0.00,- 0.25,1 002.23,,
2025.01.06 04:20:01,14,NAS100,buy,in,0.01,21 345.9,14,0.00,0.00,0.00,1 002.23,TP_Integrated 3_1_05M,
2025.01.07 04:55:00,15,NAS100,sell,out,0.01,21 571.5,15,0.00,- 0.04, 2.26,1 004.45,,
2025.01.07 04:55:00,16,NAS100,sell,in,0.01,21 571.5,16,0.00,0.00,0.00,1 004.45,TP_Integrated 3_1_05M,
2025.01.07 10:00:00,17,NAS100,buy,out,0.01,21 563.5,17,0.00,0.00, 0.08,1 004.53,,
