EAName,EAVersion,Ticket,OpenTime,CloseTime,Symbol,Type,Lots,OpenPrice,ClosePrice,SL,TP,EntryQuality,EntryConfluence,EntryMomentum,EntryEntropy,EntryZone,EntryRegime,EntrySpread,ExitReason,ExitQuality,ExitConfluence,ExitZone,ExitRegime,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,BalanceAfter,EquityAfter,DrawdownPercent,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek
TP_Integrated_EA,3.1_05M,2,2025.01.02 01:10,2025.01.02 02:05,NAS100,BUY,0.01,21131.8,21048.8,0.0,0.0,75.66666666666666,100.0,734.6534705777084,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.83,-0.08306894722619775,-83.0,12,55,1.0,-0.08306894722619775,0.0,0.0,21132.3,21048.8,0.005,-0.83,0.5,-83.0,2,12,21160.6,111.79999999999927,0.5311466686936989,41,20946.8,-102.0,-0.48458819505149936,3,999.17,999.14,0.0,1,4,2,4
TP_Integrated_EA,3.1_05M,4,2025.01.02 02:05,2025.01.02 23:00,NAS100,SELL,0.01,21048.3,20997.1,0.0,0.0,94.33333333333334,80.0,-513.9349723238735,0.0,BEAR,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,0.51,0.0510163252240717,51.20000000000073,252,1255,1.0,0.0510163252240717,0.0,0.0,20810.0,21312.1,2.382999999999993,-2.637999999999993,238.29999999999927,-263.7999999999993,214,147,20965.5,31.599999999998545,-0.15049697339155668,22,21069.7,-72.60000000000218,0.3457620338046787,38,999.68,999.68,0.0,2,4,23,4
TP_Integrated_EA,3.1_05M,6,2025.01.02 23:00,2025.01.06 03:10,NAS100,BUY,0.01,20996.3,21317.7,0.0,0.0,73.0,100.0,723.1712986619391,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,3.21,0.3201292484442317,321.40000000000146,314,4570,1.0,0.3201292484442317,0.0,0.0,21379.5,20965.5,3.8320000000000074,-0.3079999999999927,383.2000000000007,-30.799999999999272,260,22,21355.2,37.5,0.17591015916351202,49,21310.7,-7.0,-0.03283656304385558,6,1002.72,1002.7,0.0,23,4,3,1
TP_Integrated_EA,3.1_05M,8,2025.01.06 03:10,2025.01.06 03:20,NAS100,SELL,0.01,21316.9,21330.7,0.0,0.0,81.0,80.0,-173.66929654490002,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.14,-0.013963972949789544,-13.799999999999272,3,10,1.0,-0.013963972949789544,0.0,0.0,21316.9,21336.4,0.0,-0.195,0.0,-19.5,0,2,21310.7,20.0,-0.09376157369425289,4,21367.7,-37.0,0.17345891133436783,49,1002.58,1002.56,0.0,3,1,3,1
TP_Integrated_EA,3.1_05M,10,2025.01.06 03:20,2025.01.06 03:25,NAS100,BUY,0.01,21330.7,21320.9,0.0,0.0,83.66666666666667,100.0,133.07745605377605,0.0,BULL,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.1,-0.009975261351847418,-9.799999999999272,2,5,1.0,-0.009975261351847418,0.0,0.0,21330.7,21317.4,0.0,-0.13299999999999274,0.0,-13.299999999999272,0,1,21368.9,48.0,0.22513120928291017,49,21310.7,-10.200000000000728,-0.047840381972621825,3,1002.48,1002.46,0.0,3,1,3,1
TP_Integrated_EA,3.1_05M,12,2025.01.06 03:25,2025.01.06 04:20,NAS100,SELL,0.01,21320.9,21345.4,0.0,0.0,86.33333333333334,80.0,-180.46502929749528,0.0,BEAR,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.25,-0.024944374045877692,-24.5,12,55,1.0,-0.024944374045877692,0.0,0.0,21312.7,21346.2,0.08200000000000728,-0.25299999999999273,8.200000000000728,-25.299999999999272,3,11,21324.7,20.700000000000728,-0.09697639772504019,5,21378.9,-33.5,0.15694247941008366,39,1002.23,1002.21,0.0,3,1,4,1
TP_Integrated_EA,3.1_05M,14,2025.01.06 04:20,2025.01.07 04:55,NAS100,BUY,0.01,21345.9,21571.5,0.0,0.0,73.0,100.0,195.45040103230696,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,2.26,0.2249987555378565,225.59999999999854,284,1475,1.0,0.2249987555378565,0.0,0.0,21723.7,21324.7,3.777999999999993,-0.21200000000000727,377.7999999999993,-21.200000000000728,167,5,21582.8,11.299999999999272,0.05238393250353139,9,21492.8,-78.70000000000073,-0.36483322902904636,30,1004.45,1004.42,0.0,4,1,4,2
TP_Integrated_EA,3.1_05M,16,2025.01.07 04:55,2025.01.07 10:00,NAS100,SELL,0.01,21571.5,21563.5,0.0,0.0,89.0,80.0,-177.45314502115653,0.0,BEAR,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,0.08,0.00796392342687625,8.0,62,305,1.0,0.00796392342687625,0.0,0.0,21494.8,21584.8,0.7670000000000072,-0.13299999999999274,76.70000000000073,-13.299999999999272,30,9,21536.8,26.700000000000728,-0.12382034456373375,6,21605.0,-41.5,0.19245484267396293,15,1004.53,1004.53,0.0,4,2,10,2
TP_Integrated_EA,3.1_05M,18,2025.01.07 10:00,2025.01.07 10:30,NAS100,BUY,0.01,21562.5,21544.0,0.0,0.0,81.0,100.0,256.15741779528315,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.19,-0.01891789632992811,-18.5,7,30,1.0,-0.01891789632992811,0.0,0.0,21566.5,21536.8,0.04,-0.2570000000000073,4.0,-25.700000000000728,1,6,21605.0,61.0,0.2831414779056814,9,21540.8,-3.2000000000007276,-0.01485332343112109,1,1004.34,1004.32,0.0,10,2,10,2
TP_Integrated_EA,3.1_05M,20,2025.01.07 10:30,2025.01.07 10:35,NAS100,SELL,0.01,21545.3,21562.5,0.0,0.0,75.66666666666667,80.0,-159.99612518670017,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.17,-0.01692940438371989,-17.200000000000728,2,5,1.0,-0.01692940438371989,0.0,0.0,21542.8,21563.8,0.025,-0.185,2.5,-18.5,1,1,21548.0,14.5,-0.0672463768115942,18,21605.0,-42.5,0.19710144927536233,8,1004.17,1004.15,0.0,10,2,10,2
TP_Integrated_EA,3.1_05M,22,2025.01.07 10:35,2025.01.08 17:15,NAS100,BUY,0.01,21563.5,21083.5,0.0,0.0,70.33333333333333,100.0,95.51591654220383,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-4.8,-0.480321815616463,-480.0,357,1840,1.0,-0.480321815616463,0.0,0.0,21635.6,21059.6,0.7209999999999854,-5.039000000000015,72.09999999999854,-503.90000000000146,72,324,21254.4,170.90000000000146,0.8105864775772593,18,21002.5,-81.0,-0.3841866862712548,28,999.33,999.3,0.0,10,2,17,3
TP_Integrated_EA,3.1_05M,24,2025.01.08 17:15,2025.01.08 18:35,NAS100,SELL,0.01,21081.0,21197.3,0.0,0.0,75.66666666666666,80.0,-1307.3246880014576,0.0,AVOID,HIGH,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-1.16,-0.11621266918460783,-116.29999999999927,17,80,1.0,-0.11621266918460783,0.0,0.0,21069.4,21209.6,0.11599999999998545,-1.2859999999999854,11.599999999998545,-128.59999999999854,1,14,21002.5,194.79999999999927,-0.9189849650663021,12,21266.1,-68.79999999999927,0.32456963858604293,35,998.17,998.15,0.0,17,3,18,3
