EAName,EAVersion,Ticket,OpenTime,CloseTime,Symbol,Type,Lots,OpenPrice,ClosePrice,SL,TP,EntryQuality,EntryConfluence,EntryMomentum,EntryEntropy,EntryZone,EntryRegime,EntrySpread,ExitReason,ExitQuality,ExitConfluence,ExitZone,ExitRegime,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,BalanceAfter,EquityAfter,DrawdownPercent,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek
TP_Integrated_EA,3.21_05M,2,2025.01.02 16:05,2025.01.03 08:25,NAS100,SELL,0.01,21186.1,21061.2,0.0,0.0,86.33333333333334,80.0,-340.7256415400905,0.0,BEAR,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,1.25,0.1248414513567769,124.89999999999782,185,980,1.0,0.1248414513567769,0.0,0.0,20810.0,21267.4,3.7609999999999855,-0.8130000000000291,376.09999999999854,-81.30000000000291,46,13,21032.7,28.5,-0.13531992479061022,10,21108.7,-47.5,0.22553320798435034,37,1001.27,1001.25,0.0,16,4,8,5
TP_Integrated_EA,3.21_05M,4,2025.01.03 08:25,2025.01.06 03:10,NAS100,BUY,0.01,21061.2,21317.7,0.0,0.0,78.33333333333333,100.0,202.64003271905932,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,2.57,0.2560500542985524,256.5,213,4005,1.0,0.2560500542985524,0.0,0.0,21379.5,21030.2,3.1829999999999927,-0.31,318.2999999999993,-31.0,159,72,21355.2,37.5,0.17591015916351202,49,21310.7,-7.0,-0.03283656304385558,6,1003.71,1003.69,0.0,8,5,3,1
TP_Integrated_EA,3.21_05M,6,2025.01.06 03:10,2025.01.06 03:20,NAS100,SELL,0.01,21316.9,21330.7,0.0,0.0,81.0,80.0,-146.42654016692137,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.14,-0.013950197793875864,-13.799999999999272,3,10,1.0,-0.013950197793875864,0.0,0.0,21316.9,21336.4,0.0,-0.195,0.0,-19.5,0,2,21310.7,20.0,-0.09376157369425289,4,21367.7,-37.0,0.17345891133436783,49,1003.57,1003.55,0.0,3,1,3,1
TP_Integrated_EA,3.21_05M,8,2025.01.06 03:20,2025.01.06 03:25,NAS100,BUY,0.01,21330.7,21320.9,0.0,0.0,83.66666666666667,100.0,133.07745605377605,0.0,BULL,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.1,-0.009965419992625589,-9.799999999999272,2,5,1.0,-0.009965419992625589,0.0,0.0,21330.7,21317.4,0.0,-0.13299999999999274,0.0,-13.299999999999272,0,1,21368.9,48.0,0.22513120928291017,49,21310.7,-10.200000000000728,-0.047840381972621825,3,1003.47,1003.45,0.0,3,1,3,1
TP_Integrated_EA,3.21_05M,10,2025.01.06 03:25,2025.01.07 10:00,NAS100,SELL,0.01,21320.9,21563.5,0.0,0.0,86.33333333333334,80.0,-180.46502929749528,0.0,BEAR,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-2.43,-0.2427426927456896,-242.59999999999854,356,1835,1.0,-0.2427426927456896,0.0,0.0,21312.7,21725.7,0.08200000000000728,-4.047999999999993,8.200000000000728,-404.7999999999993,3,178,21536.8,26.700000000000728,-0.12382034456373375,6,21605.0,-41.5,0.19245484267396293,15,1001.06,1001.06,0.0,3,1,10,2
TP_Integrated_EA,3.21_05M,12,2025.01.07 10:00,2025.01.09 08:40,NAS100,BUY,0.01,21562.5,21148.6,0.0,0.0,81.0,100.0,256.15741779528315,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-4.14,-0.415312387143373,-413.90000000000146,537,2800,1.0,-0.415312387143373,0.0,0.0,21635.6,21002.5,0.7309999999999854,-5.6,73.09999999999854,-560.0,79,391,21172.6,24.0,0.1134826891614575,44,21055.8,-92.79999999999927,-0.43879973142429884,17,996.84,996.82,0.0,10,2,8,4
TP_Integrated_EA,3.21_05M,14,2025.01.09 08:40,2025.01.09 15:05,NAS100,SELL,0.01,21149.6,21151.8,0.0,0.0,78.33333333333333,80.0,-133.072266752039,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-0.02,-0.002006380289320038,-2.2000000000007276,78,385,1.0,-0.002006380289320038,0.0,0.0,21057.8,21174.6,0.9179999999999927,-0.25,91.79999999999927,-25.0,17,44,21020.0,131.79999999999927,-0.6231148176514494,33,21171.8,-20.0,0.09455460055408997,8,996.82,996.81,0.0,8,4,15,4
TP_Integrated_EA,3.21_05M,16,2025.01.09 15:05,2025.01.13 09:10,NAS100,BUY,0.01,21151.8,20746.2,0.0,0.0,81.0,100.0,233.62878352063422,0.0,BULL,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-4.06,-0.40903091911060957,-405.59999999999854,391,5405,1.0,-0.40903091911060957,0.0,0.0,21211.8,20711.4,0.6,-4.403999999999979,60.0,-440.3999999999978,164,345,20762.9,16.700000000000728,0.08049666926955648,12,20545.7,-200.5,-0.9664420472182857,26,992.59,992.56,0.0,15,4,9,1
TP_Integrated_EA,3.21_05M,18,2025.01.13 09:10,2025.01.13 17:45,NAS100,SELL,0.01,20746.2,20709.4,0.0,0.0,78.33333333333333,80.0,-127.44522701883692,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,0.37,0.03726232678053497,36.79999999999927,104,515,1.0,0.03726232678053497,0.0,0.0,20548.2,20764.9,1.98,-0.18700000000000727,198.0,-18.700000000000728,26,12,20571.1,138.3000000000029,-0.6678126840951591,16,20780.1,-70.69999999999709,0.34139086598354895,48,992.96,992.93,0.0,9,1,17,1
TP_Integrated_EA,3.21_05M,20,2025.01.13 17:45,2025.01.16 12:10,NAS100,BUY,0.01,20711.1,21314.9,0.0,0.0,83.66666666666666,100.0,965.6617454157247,0.0,BULL,HIGH,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,6.04,0.6046772385071281,603.8000000000029,762,3985,1.0,0.6046772385071281,0.0,0.0,21420.7,20571.1,7.096000000000021,-1.4,709.6000000000022,-140.0,736,16,21375.3,60.39999999999782,0.2833698492603663,22,21276.5,-38.400000000001455,-0.1801556657549482,36,998.88,998.85,0.0,17,1,12,4
