EAName,EAVersion,Ticket,OpenTime,CloseTime,Symbol,Type,Lots,OpenPrice,ClosePrice,SL,TP,EntryQuality,EntryConfluence,EntryMomentum,EntryEntropy,EntryPhysicsScore,EntryZone,EntryRegime,EntrySpread,ExitReason,ExitQuality,ExitConfluence,ExitZone,ExitRegime,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,BalanceAfter,EquityAfter,DrawdownPercent,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek
TP_Integrated_EA,4.13_PRODUCTION,534,2025.08.20 09:00,2025.08.25 04:15,NAS100,BUY,0.01,23304.4,23481.0,22304.4,23804.4,94.33333333333334,100.0,219.28995908996356,0.0,89.00885680684586,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.77,0.18044101006188007,176.59999999999854,771,6915,1.0,0.18044101006188007,0.0,0.0,23581.0,22970.2,2.7659999999999854,-3.342000000000007,276.59999999999854,-334.2000000000007,661,107,23502.4,21.400000000001455,0.09113751543801991,48,23458.2,-22.799999999999272,-0.09709978280311432,23,980.93,980.88,0.0,9,3,4,1
TP_Integrated_EA,4.13_PRODUCTION,536,2025.08.25 04:15,2025.08.25 07:35,NAS100,SELL,0.01,23481.0,23497.2,24481.0,22981.0,86.33333333333334,80.0,-268.19213440415666,0.0,30.422128313288923,BEAR,NORMAL,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.16,-0.016313712695127297,-16.200000000000728,41,200,1.0,-0.016313712695127297,0.0,0.0,23462.7,23500.9,0.18299999999999272,-0.19900000000001455,18.299999999999272,-19.900000000001455,23,38,23446.5,50.70000000000073,-0.21577038966345236,30,23505.3,-8.099999999998545,0.034472192431432444,18,980.77,980.73,0.0,4,1,7,1
TP_Integrated_EA,4.13_PRODUCTION,538,2025.08.25 07:35,2025.08.26 13:00,NAS100,BUY,0.01,23497.2,23418.2,22497.2,23997.2,89.0,100.0,146.5708814570329,0.0,94.99380419993847,BULL,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.79,-0.08061718064371289,-79.0,342,1765,1.0,-0.08061718064371289,0.0,0.0,23555.0,23310.8,0.5779999999999927,-1.8640000000000145,57.79999999999927,-186.40000000000146,136,231,23469.7,51.5,0.2199144255322783,45,23375.9,-42.29999999999927,-0.1806287417478682,46,979.94,979.89,0.0,7,1,13,2
TP_Integrated_EA,4.13_PRODUCTION,540,2025.08.26 13:00,2025.08.26 13:30,NAS100,SELL,0.01,23417.7,23447.6,24418.2,22918.2,86.33333333333334,80.0,-73.6466349238349,0.0,35.217335714045745,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.3,-0.030623494344861377,-29.899999999997817,7,30,1.0,-0.030623494344861377,0.0,0.0,23417.7,23448.4,0.0,-0.30700000000000727,0.0,-30.700000000000728,0,6,23375.9,71.69999999999709,-0.3057882256606096,40,23499.9,-52.30000000000291,0.22305054675106584,48,979.64,979.61,0.0,13,2,13,2
TP_Integrated_EA,4.13_PRODUCTION,542,2025.08.26 13:30,2025.08.27 03:40,NAS100,BUY,0.01,23447.6,23546.2,22447.6,23947.6,86.33333333333334,100.0,199.30926661848514,0.0,83.63333333333334,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.99,0.1009596263474031,98.60000000000218,159,850,1.0,0.1009596263474031,0.0,0.0,23574.2,23375.9,1.2660000000000218,-0.7169999999999709,126.60000000000218,-71.69999999999709,127,40,23578.7,32.5,0.13802651807935037,16,23545.2,-1.0,-0.004246969787056935,4,980.59,980.55,0.0,13,2,3,3
TP_Integrated_EA,4.13_PRODUCTION,544,2025.08.27 03:40,2025.08.27 04:15,NAS100,SELL,0.01,23546.2,23563.7,24546.2,23046.2,89.0,80.0,-130.02771007720912,0.0,18.51851637216498,BEAR,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.18,-0.018359665854081456,-17.5,8,35,1.0,-0.018359665854081456,0.0,0.0,23546.2,23564.2,0.0,-0.18,0.0,-18.0,0,7,23545.6,18.100000000002183,-0.07681306416225882,49,23578.7,-15.0,0.06365723549357699,9,980.41,980.37,0.0,3,3,4,3
TP_Integrated_EA,4.13_PRODUCTION,546,2025.08.27 04:15,2025.08.27 21:55,NAS100,BUY,0.01,23563.7,23578.2,22563.7,24063.7,86.33333333333334,100.0,66.33014684903235,0.0,94.10592388121411,BULL,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.15,0.015297381088357674,14.5,213,1060,1.0,0.015297381088357674,0.0,0.0,23605.5,23439.1,0.4179999999999927,-1.2460000000000218,41.79999999999927,-124.60000000000218,206,151,23634.0,55.79999999999927,0.23665928696846777,18,23387.0,-191.20000000000073,-0.810918560365086,18,980.56,980.52,0.0,4,3,21,3
TP_Integrated_EA,4.13_PRODUCTION,548,2025.08.27 21:55,2025.08.28 04:20,NAS100,SELL,0.01,23578.5,23491.5,24578.5,23078.5,89.0,80.0,-134.88799517856674,0.0,33.5,BEAR,LOW,34.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.87,0.08864435274338987,87.0,66,385,1.0,0.08864435274338987,0.0,0.0,23392.8,23644.9,1.8570000000000073,-0.6640000000000146,185.70000000000073,-66.40000000000146,18,18,23478.6,12.900000000001455,-0.05491347934359856,1,23537.8,-46.29999999999927,0.19709256539599118,24,981.45,981.4,0.0,21,3,4,4
TP_Integrated_EA,4.13_PRODUCTION,550,2025.08.28 04:20,2025.08.28 08:45,NAS100,BUY,0.01,23491.5,23504.0,22491.5,23991.5,86.33333333333334,100.0,179.6154233036907,0.0,76.98067315729999,BULL,LOW,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.13,0.013243953625786996,12.5,54,265,1.0,0.013243953625786996,0.0,0.0,23537.8,23478.6,0.46299999999999275,-0.12900000000001455,46.29999999999927,-12.900000000001455,24,1,23616.8,112.79999999999927,0.47991831177671573,32,23495.2,-8.799999999999272,-0.03744043567052107,4,981.58,981.54,0.0,4,4,8,4
TP_Integrated_EA,4.13_PRODUCTION,552,2025.08.28 08:45,2025.08.28 14:50,NAS100,SELL,0.01,23503.7,23558.5,24503.7,23003.7,86.33333333333333,80.0,-146.53273314055747,0.0,26.33575196898245,BEAR,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.55,-0.05606352507058908,-54.79999999999927,74,365,1.0,-0.05606352507058908,0.0,0.0,23499.2,23620.8,0.045,-1.1709999999999854,4.5,-117.09999999999854,4,32,23525.1,33.400000000001455,-0.14177473098882126,26,23706.5,-148.0,0.6282233588725937,42,981.03,980.99,0.0,8,4,14,4
TP_Integrated_EA,4.13_PRODUCTION,554,2025.08.28 14:50,2025.08.29 11:15,NAS100,BUY,0.01,23558.5,23614.2,22558.5,24058.5,86.33333333333334,80.0,55.16708993098167,0.0,82.16598940238268,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.56,0.05705262085477053,55.70000000000073,234,1225,1.0,0.05705262085477053,0.0,0.0,23758.5,23525.1,2.0,-0.33400000000001456,200.0,-33.400000000001455,97,26,23637.2,23.0,0.09739902262198169,4,23570.7,-43.5,-0.18421119495896537,10,981.55,981.5,0.0,14,4,11,5
TP_Integrated_EA,4.13_PRODUCTION,556,2025.08.29 11:15,2025.08.29 19:50,NAS100,SELL,0.01,23616.7,23437.8,24615.4,23115.4,94.33333333333334,80.0,-358.34480580803074,0.0,35.36978242332365,BEAR,HIGH,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.79,0.18203266418532754,178.90000000000146,104,515,1.0,0.18203266418532754,0.0,0.0,23376.9,23641.9,2.3979999999999926,-0.2520000000000073,239.79999999999927,-25.200000000000728,81,52,23356.1,81.70000000000073,-0.3485822048144481,6,23450.9,-13.100000000002183,0.055892617907833425,36,983.34,983.31,0.0,11,5,19,5
TP_Integrated_EA,4.13_PRODUCTION,558,2025.08.29 19:50,2025.09.01 03:40,NAS100,BUY,0.01,23437.8,23497.5,22437.8,23937.8,89.0,100.0,457.19489481212577,0.0,98.9,BULL,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.6,0.06098738577570873,59.70000000000073,82,3350,1.0,0.06098738577570873,0.0,0.0,23515.4,23356.1,0.7760000000000218,-0.8170000000000073,77.60000000000218,-81.70000000000073,77,6,23507.9,10.400000000001455,0.04426002766252348,2,23370.5,-127.0,-0.5404830301095861,48,983.81,983.76,0.0,19,5,3,1
TP_Integrated_EA,4.13_PRODUCTION,560,2025.09.01 03:40,2025.09.01 04:00,NAS100,SELL,0.01,23497.5,23507.2,24497.5,22997.5,86.33333333333334,80.0,-79.70523050940089,0.0,19.755441045128265,BEAR,LOW,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.1,-0.010165597584654015,-9.700000000000728,5,20,1.0,-0.010165597584654015,0.0,0.0,23497.5,23512.4,0.0,-0.14900000000001457,0.0,-14.900000000001455,0,2,23370.5,136.70000000000073,-0.5815239586169375,44,23507.2,0.0,0.0,0,983.71,983.67,0.0,3,1,4,1
TP_Integrated_EA,4.13_PRODUCTION,562,2025.09.01 04:00,2025.09.02 01:45,NAS100,BUY,0.01,23507.2,23443.8,22507.2,24007.2,86.33333333333334,100.0,83.84464582531079,0.0,97.42168177023164,BULL,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.63,-0.0640869140625,-63.400000000001455,202,1305,1.0,-0.0640869140625,0.0,0.0,23507.2,23333.9,0.0,-1.7329999999999928,0.0,-173.29999999999927,0,66,23449.3,5.5,0.02346036052175842,1,23379.5,-64.29999999999927,-0.27427294209982717,48,983.04,983.0,0.0,4,1,1,2
TP_Integrated_EA,4.13_PRODUCTION,564,2025.09.02 01:45,2025.09.02 04:05,NAS100,SELL,0.01,23443.8,23446.2,24443.8,22943.8,91.66666666666667,80.0,-198.01245447877142,0.0,33.766666666666666,BEAR,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.02,-0.0020345466012899023,-2.400000000001455,29,140,1.0,-0.0020345466012899023,0.0,0.0,23397.0,23453.7,0.4679999999999927,-0.09900000000001455,46.79999999999927,-9.900000000001455,9,1,23372.9,73.29999999999927,-0.3126306181811947,49,23447.8,-1.5999999999985448,0.0068241335482873335,2,983.02,982.97,0.0,1,2,4,2
TP_Integrated_EA,4.13_PRODUCTION,566,2025.09.02 04:05,2025.09.02 07:45,NAS100,BUY,0.01,23446.2,23398.8,22446.2,23946.2,86.33333333333334,100.0,267.4243343120951,0.0,83.63333333333334,BULL,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.47,-0.04783471579054501,-47.400000000001455,45,220,1.0,-0.04783471579054501,0.0,0.0,23447.8,23379.5,0.01599999999998545,-0.6670000000000073,1.5999999999985448,-66.70000000000073,2,20,23416.5,17.700000000000728,0.07564490486691937,28,23234.3,-164.5,-0.7030275056840521,40,982.55,982.5,0.0,4,2,7,2
TP_Integrated_EA,4.13_PRODUCTION,568,2025.09.02 07:45,2025.09.02 19:45,NAS100,SELL,0.01,23398.8,23063.7,24398.8,22898.8,86.33333333333334,80.0,-69.88533172674424,0.0,20.491933453827514,BEAR,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,3.35,0.3397910538594178,335.09999999999854,145,719,1.0,0.3397910538594178,0.0,0.0,22998.0,23420.5,4.007999999999993,-0.21700000000000727,400.7999999999993,-21.700000000000728,134,28,23039.0,24.700000000000728,-0.10709469859563178,1,23351.5,-287.7999999999993,1.247848350438131,45,985.9,985.88,0.0,7,2,19,2
TP_Integrated_EA,4.13_PRODUCTION,570,2025.09.02 19:45,2025.09.03 06:40,NAS100,BUY,0.01,23062.5,23280.5,22062.5,23562.5,86.33333333333334,100.0,594.3248369256627,0.0,83.63333333333334,BULL,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,2.18,0.220638840532772,218.0,120,655,1.0,0.220638840532772,0.0,0.0,23356.8,23039.0,2.9429999999999925,-0.235,294.2999999999993,-23.5,52,1,23333.9,53.400000000001455,0.22937651682739396,35,23270.6,-9.900000000001455,-0.042524859861263524,1,988.04,988.0,0.0,19,2,6,3
TP_Integrated_EA,4.13_PRODUCTION,572,2025.09.03 06:40,2025.09.03 07:20,NAS100,SELL,0.01,23279.3,23305.2,24279.3,22779.3,86.33333333333334,80.0,-88.84486147272025,0.0,19.114968722879343,BEAR,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.26,-0.026321650569964973,-25.900000000001455,9,40,1.0,-0.026321650569964973,0.0,0.0,23275.0,23305.7,0.042999999999992725,-0.26400000000001456,4.299999999999272,-26.400000000001455,1,8,23276.9,28.299999999999272,-0.12143212673566102,19,23399.6,-94.39999999999782,0.40505981497690563,49,987.78,987.74,0.0,6,3,7,3
TP_Integrated_EA,4.13_PRODUCTION,574,2025.09.03 07:20,2025.09.03 21:00,NAS100,BUY,0.01,23305.5,23332.8,22305.5,23805.5,86.33333333333334,100.0,189.55815254312608,0.0,92.09288038512848,BULL,NORMAL,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.27,0.02732655229998482,27.299999999999272,165,820,1.0,0.02732655229998482,0.0,0.0,23495.5,23276.9,1.9,-0.28599999999998543,190.0,-28.599999999998545,127,19,23440.6,107.79999999999927,0.4620105602413738,31,23286.5,-46.29999999999927,-0.19843310704244355,8,988.05,987.99,0.0,7,3,21,3
TP_Integrated_EA,4.13_PRODUCTION,576,2025.09.03 21:00,2025.09.04 02:15,NAS100,SELL,0.01,23332.0,23428.9,24332.0,22832.0,89.0,80.0,-617.6797256775158,0.0,33.5,BEAR,NORMAL,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.97,-0.09826765272008915,-96.90000000000146,52,315,1.0,-0.09826765272008915,0.0,0.0,23290.0,23444.1,0.42,-1.1209999999999853,42.0,-112.09999999999854,8,31,23403.7,25.200000000000728,-0.10755946715381741,10,23503.5,-74.59999999999854,0.31841016863787264,35,987.1,987.06,0.0,21,3,2,4
TP_Integrated_EA,4.13_PRODUCTION,578,2025.09.04 02:15,2025.09.04 13:40,NAS100,BUY,0.01,23428.9,23487.5,22428.9,23928.9,86.33333333333334,100.0,83.50181426152508,0.0,97.39596940294773,BULL,LOW,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.59,0.059735342060768054,58.599999999998545,138,685,1.0,0.059735342060768054,0.0,0.0,23507.5,23403.7,0.7859999999999855,-0.2520000000000073,78.59999999999854,-25.200000000000728,132,10,23521.5,34.0,0.14475784992017032,36,23381.7,-105.79999999999927,-0.45045236828099744,44,987.69,987.65,0.0,2,4,13,4
TP_Integrated_EA,4.13_PRODUCTION,580,2025.09.04 13:40,2025.09.04 17:50,NAS100,SELL,0.01,23487.5,23492.9,24487.5,22987.5,89.0,80.0,-106.80771973645209,0.0,33.5,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.05,-0.005062573407314407,-5.400000000001455,51,250,1.0,-0.005062573407314407,0.0,0.0,23385.2,23524.9,1.0229999999999928,-0.37400000000001454,102.29999999999927,-37.400000000001455,44,36,23465.2,27.700000000000728,-0.11790796368264762,5,23597.2,-104.29999999999927,0.44396392101443105,49,987.64,987.61,0.0,13,4,17,4
TP_Integrated_EA,4.13_PRODUCTION,582,2025.09.04 17:50,2025.09.08 12:10,NAS100,BUY,0.01,23493.7,23740.6,22493.7,23993.7,89.0,100.0,1514.6396751393936,0.0,76.63690694927087,BULL,HIGH,35.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,2.4699999999999998,0.24951007131745356,246.89999999999782,484,5420,1.0,0.24951007131745356,0.0,0.0,23874.1,23465.2,3.803999999999978,-0.285,380.3999999999978,-28.5,261,5,23771.0,30.400000000001455,0.1280506811116882,18,23724.0,-16.599999999998545,-0.06992241139650449,39,989.94,989.9,0.0,17,4,12,1
TP_Integrated_EA,4.13_PRODUCTION,584,2025.09.08 12:10,2025.09.08 16:15,NAS100,SELL,0.01,23740.6,23766.9,24740.6,23240.6,86.33333333333334,80.0,-81.06297197525132,0.0,19.653610435189485,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.26,-0.026271117937110986,-26.30000000000291,50,244,1.0,-0.026271117937110986,0.0,0.0,23727.9,23774.9,0.1269999999999709,-0.3430000000000291,12.69999999999709,-34.30000000000291,39,18,23751.7,15.200000000000728,-0.0639544913303827,4,23868.7,-101.79999999999927,0.42832679062056583,19,989.68,989.64,0.0,12,1,16,1
TP_Integrated_EA,4.13_PRODUCTION,586,2025.09.08 16:15,2025.09.09 07:10,NAS100,BUY,0.01,23766.9,23821.3,22766.9,24266.9,89.0,100.0,278.424819334876,0.0,83.32177872279468,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.54,0.05453553899291039,54.39999999999782,168,895,1.0,0.05453553899291039,0.0,0.0,23868.7,23740.7,1.0179999999999927,-0.2620000000000073,101.79999999999927,-26.200000000000728,19,74,23871.5,50.20000000000073,0.2107357700881175,42,23800.8,-20.5,-0.08605743599215827,16,990.18,990.14,0.0,16,1,7,2
TP_Integrated_EA,4.13_PRODUCTION,588,2025.09.09 07:10,2025.09.09 14:50,NAS100,SELL,0.01,23821.3,23841.1,24821.3,23321.3,89.0,80.0,-54.50460681892696,0.0,23.355901973987905,BEAR,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.2,-0.020202428331885493,-19.799999999999272,93,460,1.0,-0.020202428331885493,0.0,0.0,23804.6,23875.5,0.16700000000000728,-0.5420000000000073,16.700000000000728,-54.20000000000073,87,42,23716.0,125.09999999999854,-0.5247241108841394,35,23847.2,-6.100000000002183,0.025586067756949906,6,989.98,989.94,0.0,7,2,14,2
TP_Integrated_EA,4.13_PRODUCTION,590,2025.09.09 14:50,2025.09.10 03:55,NAS100,BUY,0.01,23841.1,23876.0,22841.1,24341.1,89.0,100.0,110.99875811648027,0.0,98.9,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.35,0.03534318230013431,34.900000000001455,146,785,1.0,0.03534318230013431,0.0,0.0,23904.8,23716.0,0.6370000000000072,-1.2509999999999855,63.70000000000073,-125.09999999999854,107,35,23914.8,38.79999999999927,0.16250628245937038,44,23868.8,-7.200000000000728,-0.0301558049924641,4,990.29,990.25,0.0,14,2,3,3
TP_Integrated_EA,4.13_PRODUCTION,592,2025.09.10 03:55,2025.09.11 03:45,NAS100,SELL,0.01,23875.8,23900.8,24875.8,23375.8,86.33333333333334,80.0,-83.02301162585027,0.0,19.506607461394566,BEAR,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.25,-0.025250994889198634,-25.0,275,1430,1.0,-0.025250994889198634,0.0,0.0,23784.2,24038.3,0.9159999999999855,-1.625,91.59999999999854,-162.5,222,140,23875.1,25.700000000000728,-0.10752778149685671,49,23913.6,-12.799999999999272,0.05355469272994742,38,990.06,990.02,0.0,3,3,3,4
TP_Integrated_EA,4.13_PRODUCTION,594,2025.09.11 03:45,2025.09.11 07:15,NAS100,BUY,0.01,23900.3,23903.3,22900.8,24400.8,86.33333333333334,100.0,92.44700586534327,0.0,87.67195666472773,BULL,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.03,0.003030027573250916,3.0,43,210,1.0,0.003030027573250916,0.0,0.0,23913.6,23894.3,0.13299999999999274,-0.06,13.299999999999272,-6.0,38,4,23937.3,34.0,0.14223977442445185,49,23866.7,-36.599999999998545,-0.15311693364513915,13,990.09,990.05,0.0,3,4,7,4
TP_Integrated_EA,4.13_PRODUCTION,596,2025.09.11 07:15,2025.09.11 13:55,NAS100,SELL,0.01,23903.3,23947.5,24903.3,23403.3,86.33333333333334,80.0,-58.61115648593053,0.0,21.337496596888542,BEAR,NORMAL,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.44,-0.044460162683777095,-44.20000000000073,81,399,1.0,-0.044460162683777095,0.0,0.0,23871.1,23947.8,0.3220000000000073,-0.445,32.20000000000073,-44.5,13,80,23829.8,117.70000000000073,-0.4914918049900855,20,24015.6,-68.09999999999854,0.2843720638897528,47,989.65,989.61,0.0,7,4,13,4
TP_Integrated_EA,4.13_PRODUCTION,598,2025.09.11 13:55,2025.09.16 01:35,NAS100,BUY,0.01,23947.5,24301.8,22947.5,24447.5,86.33333333333334,100.0,141.92305823053476,0.0,98.63333333333334,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,3.54,0.35650264859312375,354.2999999999993,680,6460,1.0,0.35650264859312375,0.0,0.0,24329.6,23829.8,3.8209999999999855,-1.1770000000000074,382.09999999999854,-117.70000000000073,660,20,24358.2,56.400000000001455,0.2320815742043859,48,24300.5,-1.2999999999992724,-0.0053493979869773944,5,992.98,992.93,0.0,13,4,1,2
TP_Integrated_EA,4.13_PRODUCTION,600,2025.09.16 01:35,2025.09.17 07:50,NAS100,SELL,0.01,24301.8,24297.7,25301.8,23801.8,89.0,80.0,-223.23695486220367,0.0,26.979045757776156,BEAR,LOW,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.04,0.0040280351244662855,4.099999999998545,352,1815,1.0,0.0040280351244662855,0.0,0.0,24279.0,24426.5,0.22799999999999274,-1.2470000000000072,22.799999999999272,-124.70000000000073,210,124,24233.0,64.70000000000073,-0.266280347522608,47,24330.5,-32.79999999999927,0.13499220090790187,33,993.04,993.0,0.0,1,2,7,3
TP_Integrated_EA,4.13_PRODUCTION,602,2025.09.17 07:50,2025.09.17 08:25,NAS100,BUY,0.01,24297.7,24288.3,23297.7,24797.7,91.66666666666667,100.0,44.73137144637119,0.0,89.55447441144281,BULL,NORMAL,44.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.09,-0.009063900498514526,-9.400000000001455,8,35,1.0,-0.009063900498514526,0.0,0.0,24303.9,24275.5,0.06200000000000728,-0.22200000000000727,6.200000000000728,-22.200000000000728,5,6,24330.5,42.20000000000073,0.1737462070214907,26,24233.0,-55.29999999999927,-0.22768164095469537,40,992.95,992.91,0.0,7,3,8,3
TP_Integrated_EA,4.13_PRODUCTION,604,2025.09.17 08:25,2025.09.17 08:55,NAS100,SELL,0.01,24288.3,24297.7,25288.3,23788.3,86.33333333333334,80.0,-80.73002855458648,0.0,19.678581191739347,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.09,-0.00906472211590758,-9.400000000001455,7,30,1.0,-0.00906472211590758,0.0,0.0,24288.3,24300.7,0.0,-0.12400000000001456,0.0,-12.400000000001455,0,5,24233.0,64.70000000000073,-0.266280347522608,34,24330.5,-32.79999999999927,0.13499220090790187,20,992.86,992.82,0.0,8,3,8,3
TP_Integrated_EA,4.13_PRODUCTION,606,2025.09.17 08:55,2025.09.18 08:25,NAS100,BUY,0.01,24297.5,24410.8,23297.7,24797.7,86.33333333333334,100.0,73.26076566873516,0.0,96.62789075848848,BULL,NORMAL,40.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.13,0.11368781125811157,113.29999999999927,271,1410,1.0,0.11368781125811157,0.0,0.0,24429.9,24014.0,1.3240000000000145,-2.835,132.40000000000146,-283.5,260,156,24507.2,96.40000000000146,0.3949071722352461,43,24362.7,-48.099999999998545,-0.1970439313746315,14,993.95,993.91,0.0,8,3,8,4
TP_Integrated_EA,4.13_PRODUCTION,608,2025.09.18 08:25,2025.09.18 10:20,NAS100,SELL,0.01,24410.8,24430.6,25410.8,23910.8,86.33333333333334,80.0,-86.78673506748895,0.0,19.22432820327166,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.2,-0.020125786163522015,-19.799999999999272,24,115,1.0,-0.020125786163522015,0.0,0.0,24366.6,24434.4,0.4420000000000073,-0.23600000000002183,44.20000000000073,-23.600000000002183,14,23,24395.2,35.39999999999782,-0.14490024804956825,2,24530.4,-99.80000000000291,0.4085040891341306,49,993.75,993.72,0.0,8,4,10,4
TP_Integrated_EA,4.13_PRODUCTION,610,2025.09.18 10:20,2025.09.19 01:45,NAS100,BUY,0.01,24430.1,24495.8,23430.1,24930.1,89.0,100.0,263.34066591935266,0.0,83.9,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.66,0.0663736838400193,65.70000000000073,174,925,1.0,0.0663736838400193,0.0,0.0,24590.7,24376.2,1.6060000000000219,-0.5389999999999782,160.60000000000218,-53.89999999999782,97,78,24527.3,31.5,0.1285934731668286,16,24474.0,-21.799999999999272,-0.0889948480964054,24,994.37,994.32,0.0,10,4,1,5
TP_Integrated_EA,4.13_PRODUCTION,612,2025.09.19 01:45,2025.09.19 02:05,NAS100,SELL,0.01,24496.5,24520.0,25496.5,23996.5,89.0,80.0,-92.9886272804484,0.0,19.052102953966397,BEAR,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.24,-0.024141711848550993,-23.5,5,20,1.0,-0.024141711848550993,0.0,0.0,24496.5,24524.0,0.0,-0.275,0.0,-27.5,0,4,24474.0,46.0,-0.18760195758564438,20,24527.3,-7.299999999999272,0.02977161500815364,12,994.13,994.09,0.0,1,5,2,5
TP_Integrated_EA,4.13_PRODUCTION,614,2025.09.19 02:05,2025.09.22 09:00,NAS100,BUY,0.01,24520.0,24624.8,23520.0,25020.0,86.33333333333334,100.0,80.02730819151682,0.0,97.1353814476971,BULL,LOW,45.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.05,0.1055223355610271,104.79999999999927,359,4735,1.0,0.1055223355610271,0.0,0.0,24667.5,24433.3,1.475,-0.8670000000000073,147.5,-86.70000000000073,251,97,24630.0,5.200000000000728,0.02111692277704074,1,24533.9,-90.89999999999782,-0.36914005392936317,18,995.05,995.01,0.0,2,5,9,1
TP_Integrated_EA,4.13_PRODUCTION,616,2025.09.22 09:00,2025.09.22 10:55,NAS100,SELL,0.01,24624.8,24576.6,25624.8,24124.8,89.0,80.0,-133.95350878974764,0.0,32.18997022536926,BEAR,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.48,0.04821552338955129,48.20000000000073,24,115,1.0,0.04821552338955129,0.0,0.0,24537.9,24634.0,0.8689999999999781,-0.09200000000000727,86.89999999999782,-9.200000000000728,18,1,24542.9,33.69999999999709,-0.1371223033291712,16,24607.9,-31.30000000000291,0.12735691674195337,6,995.53,995.49,0.0,9,1,10,1
TP_Integrated_EA,4.13_PRODUCTION,618,2025.09.22 10:55,2025.09.23 11:55,NAS100,BUY,0.01,24576.1,24795.8,23576.6,25076.6,89.0,80.0,120.92306563660233,0.0,96.5,BULL,HIGH,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,2.2,0.2205093766600848,219.70000000000073,289,1500,1.0,0.2205093766600848,0.0,0.0,24812.1,24542.9,2.36,-0.3319999999999709,236.0,-33.19999999999709,283,16,24800.8,5.0,0.020164705312996557,15,24758.8,-37.0,-0.14921881931617453,28,997.69,997.65,0.0,10,1,11,2
