EAName,EAVersion,Ticket,OpenTime,CloseTime,Symbol,Type,Lots,OpenPrice,ClosePrice,SL,TP,EntryQuality,EntryConfluence,EntryMomentum,EntryEntropy,EntryZone,EntryRegime,EntrySpread,ExitReason,ExitQuality,ExitConfluence,ExitZone,ExitRegime,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,BalanceAfter,EquityAfter,DrawdownPercent,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek
TP_Integrated_EA,3.2,2,2025.01.10 12:45,2025.08.15 12:15,NAS100,BUY,0.01,21158.5,23812.9,0.0,0.0,78.33333333333333,100.0,320.5960425057603,0.0,AVOID,NORMAL,20.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,26.54,2.6082256400176895,2654.4000000000015,14027,312450,1.0,2.6082256400176895,0.0,0.0,23985.5,16310.7,28.27,-48.477999999999994,2827.0,-4847.799999999999,13860,5535,23845.8,32.89999999999782,0.13816040885401534,11,23654.5,-158.40000000000146,-0.6651856766710541,26,1017.55,1017.51,0.0,12,5,12,5
TP_Integrated_EA,3.2,4,2025.08.15 12:15,2025.08.19 12:15,NAS100,SELL,0.01,23812.9,23721.9,0.0,0.0,78.33333333333333,80.0,-385.41258045606986,0.0,AVOID,NORMAL,39.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,0.91,0.08934444738986579,91.0,184,5760,1.0,0.08934444738986579,0.0,0.0,23647.4,23849.7,1.655,-0.3679999999999927,165.5,-36.79999999999927,114,11,23349.6,372.3000000000029,-1.569435837770174,40,23735.3,-13.399999999997817,0.05648788672070035,1,1018.53,1018.49,0.0,12,5,12,2
TP_Integrated_EA,3.2,6,2025.08.19 12:15,2025.08.21 12:15,NAS100,BUY,0.01,23721.9,23238.9,0.0,0.0,86.33333333333333,100.0,430.4622494799328,0.0,BULL,NORMAL,40.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,-4.83,-0.4765099346895286,-483.0,185,2880,1.0,-0.4765099346895286,0.0,0.0,23735.3,22970.2,0.13399999999997816,-7.5170000000000075,13.399999999997817,-751.7000000000007,1,115,23283.4,44.5,0.1914892701461773,21,23053.9,-185.0,-0.7960789882481528,33,1013.62,1013.59,0.0,12,2,12,4
TP_Integrated_EA,3.2,8,2025.08.21 12:15,2025.08.22 12:00,NAS100,SELL,0.01,23238.9,23193.9,0.0,0.0,81.0,80.0,-426.982751113639,0.0,AVOID,NORMAL,40.0,EA,0.0,0.0,UNKNOWN,UNKNOWN,0.45,0.044374759636718636,45.0,92,1424,1.0,0.044374759636718636,0.0,0.0,23016.1,23286.9,2.228000000000029,-0.48,222.8000000000029,-48.0,82,21,23140.9,53.0,-0.22850835780097353,19,23581.0,-387.09999999999854,1.6689733076369153,25,1014.09,1014.04,0.0,12,4,12,5
