Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment,
2025.01.02 05:30:00,2,NAS100,buy,in,0.01,21 153.8,2,0.00,0.00,0.00,1 000.00,TP_Integrated 3_0,
2025.01.02 16:45:00,3,NAS100,sell,out,0.01,21 040.6,3,0.00,0.00,- 1.13, 998.87,,
2025.01.02 16:45:00,4,NAS100,sell,in,0.01,21 033.6,4,0.00,0.00,0.00, 998.87,TP_Integrated 3_0,
2025.01.02 17:00:00,5,NAS100,buy,out,0.01,21 219.6,5,0.00,0.00,- 1.86, 997.01,,
2025.01.02 17:00:00,6,NAS100,buy,in,0.01,21 223.6,6,0.00,0.00,0.00, 997.01,TP_Integrated 3_0,
2025.01.02 17:30:00,7,NAS100,sell,out,0.01,21 107.6,7,0.00,0.00,- 1.16, 995.85,,
2025.01.02 17:30:00,8,NAS100,sell,in,0.01,21 103.6,8,0.00,0.00,0.00, 995.85,TP_Integrated 3_0,
2025.01.03 05:00:00,9,NAS100,buy,out,0.01,21 066.5,9,0.00, 0.02, 0.37, 996.24,,
2025.01.03 05:00:01,10,NAS100,buy,in,0.01,21 066.0,10,0.00,0.00,0.00, 996.24,TP_Integrated 3_0,
2025.01.03 14:45:00,11,NAS100,sell,out,0.01,21 045.5,11,0.00,0.00,- 0.21, 996.03,,
2025.01.03 14:45:01,12,NAS100,sell,in,0.01,21 045.5,12,0.00,0.00,0.00, 996.03,TP_Integrated 3_0,
2025.01.03 15:00:00,13,NAS100,buy,out,0.01,21 065.2,13,0.00,0.00,- 0.20, 995.83,,
2025.01.03 15:00:00,14,NAS100,buy,in,0.01,21 062.2,14,0.00,0.00,0.00, 995.83,TP_Integrated 3_0,
2025.01.07 06:45:00,15,NAS100,sell,out,0.01,21 555.5,15,0.00,- 0.17, 4.93,1 000.59,,
2025.01.07 06:45:01,16,NAS100,sell,in,0.01,21 555.5,16,0.00,0.00,0.00,1 000.59,TP_Integrated 3_0,
2025.01.07 11:15:00,17,NAS100,buy,out,0.01,21 596.5,17,0.00,0.00,- 0.41,1 000.18,,
2025.01.07 11:15:00,18,NAS100,buy,in,0.01,21 597.3,18,0.00,0.00,0.00,1 000.18,TP_Integrated 3_0,
2025.01.07 17:15:00,19,NAS100,sell,out,0.01,21 408.0,19,0.00,0.00,- 1.89, 998.29,,
2025.01.07 17:15:00,20,NAS100,sell,in,0.01,21 408.8,20,0.00,0.00,0.00, 998.29,TP_Integrated 3_0,
2025.01.09 15:45:00,21,NAS100,buy,out,0.01,21 169.0,21,0.00, 0.04, 2.40,1 000.73,,
2025.01.09 15:45:00,22,NAS100,buy,in,0.01,21 168.7,22,0.00,0.00,0.00,1 000.73,TP_Integrated 3_0,
2025.01.09 16:00:00,23,NAS100,sell,out,0.01,21 142.3,23,0.00,0.00,- 0.26,1 000.47,,
2025.01.09 16:00:00,24,NAS100,sell,in,0.01,21 138.8,24,0.00,0.00,0.00,1 000.47,TP_Integrated 3_0,
2025.01.10 06:30:00,25,NAS100,buy,out,0.01,21 127.8,25,0.00, 0.02, 0.11,1 000.60,,
2025.01.10 06:30:00,26,NAS100,buy,in,0.01,21 127.8,26,0.00,0.00,0.00,1 000.60,TP_Integrated 3_0,
2025.01.10 09:00:00,27,NAS100,sell,out,0.01,21 085.3,27,0.00,0.00,- 0.43,1 000.17,,
2025.01.10 09:00:00,28,NAS100,sell,in,0.01,21 085.0,28,0.00,0.00,0.00,1 000.17,TP_Integrated 3_0,
2025.01.10 10:45:00,29,NAS100,buy,out,0.01,21 132.0,29,0.00,0.00,- 0.47, 999.70,,
2025.01.10 10:45:00,30,NAS100,buy,in,0.01,21 132.0,30,0.00,0.00,0.00, 999.70,TP_Integrated 3_0,
2025.01.10 11:30:00,31,NAS100,sell,out,0.01,21 113.8,31,0.00,0.00,- 0.18, 999.52,,
2025.01.10 11:30:00,32,NAS100,sell,in,0.01,21 113.8,32,0.00,0.00,0.00, 999.52,TP_Integrated 3_0,
2025.01.10 12:45:00,33,NAS100,buy,out,0.01,21 158.5,33,0.00,0.00,- 0.45, 999.07,,
2025.01.10 12:45:00,34,NAS100,buy,in,0.01,21 158.5,34,0.00,0.00,0.00, 999.07,TP_Integrated 3_0,
2025.01.10 15:45:00,35,NAS100,sell,out,0.01,20 963.8,35,0.00,0.00,- 1.95, 997.12,,
2025.01.10 15:45:00,36,NAS100,sell,in,0.01,20 966.8,36,0.00,0.00,0.00, 997.12,TP_Integrated 3_0,
2025.01.13 20:15:00,37,NAS100,buy,out,0.01,20 748.1,37,0.00, 0.05, 2.19, 999.36,,
2025.01.13 20:15:00,38,NAS100,buy,in,0.01,20 748.1,38,0.00,0.00,0.00, 999.36,TP_Integrated 3_0,
2025.01.14 15:15:00,39,NAS100,sell,out,0.01,20 835.1,39,0.00,- 0.04, 0.87,1 000.19,,
2025.01.14 15:15:00,40,NAS100,sell,in,0.01,20 835.1,40,0.00,0.00,0.00,1 000.19,TP_Integrated 3_0,
2025.01.14 16:30:00,41,NAS100,buy,out,0.01,20 928.6,41,0.00,0.00,- 0.94, 999.25,,
2025.01.14 16:30:00,42,NAS100,buy,in,0.01,20 936.8,42,0.00,0.00,0.00, 999.25,TP_Integrated 3_0,
2025.01.14 18:00:00,43,NAS100,sell,out,0.01,20 796.3,43,0.00,0.00,- 1.41, 997.84,,
2025.01.14 18:00:00,44,NAS100,sell,in,0.01,20 795.6,44,0.00,0.00,0.00, 997.84,TP_Integrated 3_0,
2025.01.15 09:30:01,45,NAS100,buy,out,0.01,20 812.4,45,0.00, 0.02,- 0.17, 997.69,,
2025.01.15 09:30:01,46,NAS100,buy,in,0.01,20 815.2,46,0.00,0.00,0.00, 997.69,TP_Integrated 3_0,
2025.01.15 09:45:00,47,NAS100,sell,out,0.01,20 790.4,47,0.00,0.00,- 0.25, 997.44,,
